global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	aroma_motion_01	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_16	aroma_motion_20	aroma_motion_23	aroma_motion_25	aroma_motion_27	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_38	aroma_motion_39	aroma_motion_40	aroma_motion_41	aroma_motion_42	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_49	aroma_motion_50	aroma_motion_51
3947.4963176971137	-5.729710894479468	32.829586934316694	15582727.178232273	3373.6696001284504	-12.852109258317794	165.176712387738	11381646.570830856	4547.04558102271	1.668027405758039	2.782315426359894	20675623.51589816	4421.374384711276	2641.280711308218	1.3227890000000002	13.011513	0.11053181	0.0551979	-0.0619265417	0.0312237889	0.0387735841	-0.024114321400000003	0.0213444234	-0.0920430011	0.09570166140000001	-0.0328520993	0.12197785380000001	-0.0289169843	-0.0118277878	0.0088249047	-0.012725128799999999	-0.0435705022	0.035593385	-0.0808041847	-0.0179030341	-0.0006277476999999999	-0.0351810727	-0.04476824980000002	0.0264730274	-0.0758222714	-0.21660762100000008	0.0604511954	0.10432459359999999	0.0578670606	-0.0150396923	-0.208282827	-0.0257854323	-0.0791849433	-0.0265087182	-0.0031569828000000003	-0.025492815800000002	0.0722704126	-0.09185806070000001	-0.0119604851	-0.015453126999999999	-0.0826362898	0.029839981800000002	-0.010258819399999999	0.045222166200000004	0.0327165482	0.09059397470000001	-0.0192172128	0.0090950383	0.0124717734	-0.0776029374	-0.015224209499999999	-0.0439614146	-0.2289131205	0.0687738504	0.1024323093	0.0003218558	-0.0035376768	0.1626573748	0.0026607165	-0.1279934085	-0.028302166299999997	-0.0234595809	0.0041331951	0.0240427742	-0.0366126549	-0.1225240718	0.12334362869999999	0.05744018820000001	-0.0550313177	0.08452901119999999	0.0703277754	0.0483993562	0.0211531134	-0.0084173034	-0.0370628787	-0.0222697	-0.01753426	0.00049593953809	0.0003074502737476	-0.055610800000000016	-0.04502840000000001	0.0030925610766400014	0.0020275568065600013	-0.0315699	0.02298480000000001	0.0005283010310400003	0.00099665858601	0.00014900799999999998	-0.00030790600000000004	9.480610483600004e-08	2.2203384063999997e-08	0.000304519	5.3838000000000015e-05	9.2731821361e-08	2.8985302440000008e-09	-0.000137943	-0.000137943	1.9028271249e-08	1.9028271249e-08	0.0	-1.20085662	0.7405725985	-1.34862414	-0.4704273905	-0.4469404029	0.4137487198	0.4155579927	0.8185399379	-1.24527993	-1.027058376	-0.2959553814	-0.7320981591	0.09504007972	-0.09935559353	0.03410541768	-0.9104339272	0.1644904917	-0.155876893	-0.8491617134	1.496091795	-0.5887211717	-0.8316182158	1.271161542	0.6738307609	-0.6786158539	-1.790420624	-1.595955666	0.5979826327	0.869512031	0.1954382974	1.432723145
3963.634280969811	16.137963272697107	260.4338585909207	15710396.713279067	3385.3526803028176	11.683080174367205	136.4943623606921	11460612.770033473	4555.214870653061	8.16928963035025	66.73729306454811	20749982.51781878	4430.556628107052	2683.3182052370994	1.334827	13.129921	0.078568555	0.0412146	0.044899088	-0.0474966666	0.0714293975	0.0609962157	0.0686455232	-0.12976172019999999	0.0365918183	-0.0039965842	-0.11098364779999999	0.0807475163	-0.0110742203	-0.0983308707	0.0422608088	-0.107565939	-0.0891041665	-0.0190265422	0.064513684	-0.036932351	-0.0225183462	-0.0043366285	0.0306623046	-0.0196943252	-0.1418903922	-0.0638863149	0.035093315800000004	0.0004345558	0.0217489227	0.0058991903	0.0166836413	-0.0775461646	-0.031788545099999996	-0.0279602075	0.0186840608	0.0342563777	-0.0592164609	-0.0391976682	-0.0404983444	0.1069823758	0.024574495	0.042222489	0.120595517	0.0635945311	-0.0554040667	0.029413077200000002	0.0297473187	0.040244296400000004	-0.024059920099999996	-0.0419613725	-0.013959651799999999	-0.1477604288	-0.0393170467	0.017546373799999997	0.009839167099999999	-0.0018154685999999998	0.015003870400000001	-0.0559015559	-0.0163351149	-0.0259547481	0.0199132136	-0.0367836832	0.0005175676	-0.008937645400000001	-0.0527247072	0.035003392	-0.013134763600000002	-0.0166769176	0.0841549343	0.0689167995	0.0455300484	0.016759894299999998	-0.0139919239	-0.043089358499999994	-0.022299400000000004	-2.970000000000403e-05	0.0004972632403600002	8.820900000002392e-10	-0.0183186	0.03729220000000001	0.00033557110595999984	0.0013907081808400008	-0.0385646	-0.0069947	4.8925828090000003e-05	0.0014872283731599998	0.000460646	0.00031163800000000004	9.711824304400004e-08	2.1219473731600001e-07	6.90609e-05	-0.0002354581	4.76940790881e-09	5.544051685561e-08	0.0	0.000137943	0.0	1.9028271249e-08	0.0	-1.454461158	1.110906715	-0.8469544118	0.60372864	-0.550586785	1.017869524	1.064259563	0.6414241895	-1.340176904	-1.344793072	-0.02821543708	1.109938104	1.244916441	1.030636298	1.288459979	0.609732564	-0.7422366389	1.781962907	-0.515050185	1.472210757	-0.6655105774	-0.2376467504	1.272523168	0.7686186736	0.3928363289	0.9290960774	2.118999401	0.6103143169	1.042800497	1.54573582	1.313197589
3971.787277537125	8.152996567314402	66.47135302664043	15775094.178005768	3410.813538871367	25.46085856854961	648.2553190476863	11633648.99694822	4569.909716719157	14.694846066096034	215.9385009062581	20884074.81896416	4441.261266269695	2702.9423178783622	1.245175	12.248068000000005	0.050652605	0.030710900000000006	0.1084033216	-0.1190024922	-0.042379830199999996	-0.0680903444	-0.014576105	-0.0568212155	-0.0607294212	0.2204196895	-0.1057407892	-0.0180759127	-0.0040367697	-0.024043407000000003	0.1617712409	-0.0452169695	0.015054625600000001	0.0250788292	0.0555411631	-0.0217432691	-0.0172347572	0.0973496519	0.12230144820000001	-0.09563723589999999	-0.11456225	0.1258590617	0.0454369101	0.0563366323	-0.0629636407	0.0689869719	-0.0494667837	0.0580295935	-0.0376470336	-0.0002086596	-0.0741700938	-0.0006971202	0.0673896002	0.005989340300000001	0.0119632077	-0.0069619823999999995	-0.0333535514	0.1616069902	0.0384029758	-0.049047554199999996	-0.0127504163	0.0145468495	0.0122103649	0.0373533236	0.058467704	-0.104233567	-0.1399815541	-0.121965386	0.1318844596	0.024009866499999998	0.0784137318	-0.0250016727	-0.025146002	0.0465337419	-0.0125599383	0.0412639081	0.029738623999999998	-0.041475142	0.0725369971	-0.0564908338	0.0146297032	-0.0439017941	-0.0089348868	0.025951968	0.08376756839999999	0.0674622944	0.0425960399	0.012324338300000001	-0.0195113247	-0.0488709961	-0.0222794	2.000000000000265e-05	0.0004963716643600001	4.0000000000010615e-10	-0.0326178	-0.014299200000000003	0.0010639208768400002	0.0002044671206400001	-0.0626572	-0.0240926	0.0005804533747599999	0.003925924711839999	0.000470004	9.358e-06	8.757216400000001e-11	2.2090376001599998e-07	0.000304519	0.0002354581	9.2731821361e-08	5.544051685561e-08	0.0	0.0	0.0	0.0	0.0	-1.349327906	0.862948631	1.667234773	0.2166662797	-0.9426948853	-0.01476608465	-0.9477383895	0.6803123822	0.3228142917	0.08913414368	-1.020685167	-0.04470855943	1.613750323	-0.4993566789	0.2260346223	0.3096177245	-0.0604707096	1.426105698	0.1546992759	0.3014250104	-0.9461386118	-0.8976869314	0.2437894814	1.912320031	2.593873982	2.064716026	1.392441502	1.856470447	0.6001150979	0.2810179412	-0.2277596821
3958.1152613004297	-13.672016236695526	186.9240279764661	15666676.421739368	3410.4836509417405	-0.3298879296266932	0.1088260461133861	11631398.733340904	4561.509829062944	-8.39988765621274	70.55811263699519	20807371.92063785	4433.952657470241	2721.3464139522985	1.291489	12.703629	0.056237925	0.0276331	0.0197268855	-0.1061560719	-0.1401432645	-0.0815505804	0.08429048369999999	0.0529803608	-0.0261621755	0.221313553	0.0233682403	-0.0288167558	-0.0745692757	0.061385057300000004	0.10734132619999999	0.0899531817	0.024409394700000003	0.0795980662	0.032344785200000004	0.011573871000000001	-0.0361798806	0.0702329842	-0.0138101152	0.0460104545	-0.0615641249	0.0556338338	-0.0263218153	-0.08264091030000001	0.0020286683	-0.0137324053	0.016848599	-0.0329349132	0.0274655979	0.0313698985	0.08530423109999999	0.0011251928	0.0446127676	0.0692902096	-0.0169691655	-0.1562300694	-0.0331999081	0.1084669168	-0.09391010710000001	-0.0572583993	-0.024751691	0.0371836891	0.05342535650000002	-0.0411269076	0.0523240533	-0.054993561100000005	0.0442576219	-0.0364111721	0.0483463894	0.0194100972	-0.0869589101	0.0148282757	-0.0153540494	-0.030030450499999996	-0.053823554	0.0182293323	0.0180347012	0.0444346855	-0.0272222027	-0.0406765515	-0.0030395637	-0.0649430092	-0.0009750318	-0.0921221619	0.0833669747	0.06596517860000001	0.0396015001	0.0078576499	-0.024953723100000002	-0.0543749388	-0.008236079999999998	0.014043320000000005	6.783301376639998e-05	0.0001972148366224001	-0.013946900000000005	0.0186709	0.0001945160196100001	0.00034860250680999983	-0.0511971	0.011460099999999994	0.00013133389200999982	0.00262114304841	0.000468659	-1.3449999999999814e-06	1.809024999999949e-12	2.19641258281e-07	6.45919e-05	-0.0002399271	4.17211354561e-09	5.7565013314409995e-08	0.0	0.0	0.0	0.0	0.0	-1.359333511	0.1602679782	2.940832932	0.7831659802	-0.01655057966	0.4280309283	-0.8128565871	-1.061565151	-1.021277117	0.4265284882	0.4365932696	1.8099666	0.7433530314	-1.429250418	0.8858577571	0.3159532305	-1.526744521	1.076412653	-0.307441372	1.126631475	0.7364401227	-1.431760331	0.2816242367	0.1323550962	-0.2021159633	-0.2833806144	-0.4578719336	-0.5180667337	-0.4420618767	1.583700722	-0.00740750964
3948.452256996841	-9.663004303588878	93.37365217117716	15590275.225783447	3380.0663614305245	-30.41728951121604	925.2115012091333	11424848.607674185	4552.021823387198	-9.488005675745626	90.02225170298121	20720902.68059331	4424.581640441431	2677.570947704516	1.30205	12.807514	0.058926315000000014	0.030575400000000006	-0.040397217400000004	0.023996041699999998	-0.0710518054	-3.95843e-05	0.0384663069	0.033171986	0.0405889002	0.0427192907	0.14185404140000002	-0.0404149794	0.025161988399999998	-0.0442198046	0.0210744637	0.1112114702	0.04829465610000002	-0.0414216071	-0.0930424515	0.051555648200000005	-0.0080117469	0.0521103512	0.0641798701	-0.0474694162	-0.0457902175	0.110661409	0.0081397448	0.0234173017	-0.04495698309999999	0.1551183942	0.0560408922	0.030369636000000002	-0.0164481618	0.1180581875	0.0275103252	0.1046154992	-0.010968482600000001	-0.054925855999999995	-0.0127694379	0.010095145699999999	0.0194287219	0.0234979362	-0.12613455869999998	-0.0048579019	0.0759500539	-0.08604748599999999	-0.0265502212	-0.053767827000000004	0.001199749	-0.0619246348	-0.0584682176	-0.0446012099	0.0944589748	-0.011012033000000001	0.0907731392	0.0008799235000000002	-0.1241987294	-0.0468284068	0.052708996200000004	0.0713186914	-0.0163411158	0.0847240943	0.0283016352	-0.09960770390000001	-0.09642063880000001	-0.0056209147	0.0306205537	-0.012868068500000001	0.0829532163	0.06442639780000001	0.0365506844	0.0033711124	-0.030297640600000002	-0.0595699124	-0.0222735	-0.014037420000000005	0.00049610880225	0.00019704916025640009	-0.0139316	1.5300000000004543e-05	0.00019408947856	2.340900000001391e-10	-0.0285578	0.022639300000000005	0.0005125379044900002	0.0008155479408399999	0.00073795	0.000269291	7.251764268100001e-08	5.445702025e-07	-0.000110803	-0.00017539489999999998	1.2277304808999996e-08	3.0763370946009986e-08	0.0	0.0	0.0	0.0	0.0	-1.074798607	0.3136311108	-0.5095782701	-0.547627498	-1.138839581	-0.265530842	0.1144944268	0.9262770958	-0.1308326692	-1.796355496	0.7293864942	0.4807464126	0.2206695478	0.2680806097	0.8003823378	0.1090049917	0.04276552323	0.03999726761	-0.9285218237	-0.682896931	-0.00104270931	-2.203198357	-0.02178920748	0.03937151031	1.275314185	0.9196314224	0.07824377486	-0.5766872785	0.2536310031	1.772672432	-0.3503975839
3951.7422075942823	3.2899505974410204	10.823774933602527	15616266.475282127	3383.055182126265	2.9888206957407415	8.933049151288174	11445062.365311375	4538.06026853774	-13.96155484945848	194.9250138144376	20593991.000880826	4411.69087799614	2633.3095774224576	1.314441	12.929398	0.09615085	0.0506951	-0.07287040780000001	-0.0352468435	0.023639163300000002	-0.0218197833	-0.1030894574	-0.0839618529	0.09371411789999999	0.0082000651	-0.0242721616	-0.0902454102	-0.08743528789999999	-0.043747198	-0.079449391	0.0817804778	0.0830508217	-0.0415428505	0.1293723916	0.06638558580000001	-0.1062309627	-0.079461465	0.0432490016	0.0269625923	0.0787031138	-0.009070350500000001	0.0395359638	-0.1066195899	-0.008125387900000001	0.010746561799999998	-0.0899029666	-0.05977107490000001	0.0919435652	-0.0430557751	-0.037297450600000004	-0.0339663598	0.023364119300000003	-0.0192894843	0.0271748118	0.050721587400000004	0.0183551281	-0.07871601290000001	-0.06876285110000001	0.020173773500000002	0.1045340785	0.1363687599	0.0796739222	-0.0529168012	-0.0593019327	-0.0034399676	-0.0257158416	0.0743189512	-0.0035000021000000004	0.0646715975	-0.0373772563	-0.0119150324	-0.08654484960000003	0.0341097839	-0.0721592048	-0.1065552381	0.00022910240000000002	-0.017560761	-0.067190972	0.07632876059999999	0.0711666349	-0.0713175679	-0.026858009199999998	0.052960834400000004	0.0825263587	0.06284692389999999	0.0334479282	-0.0011239408	-0.0355219872	-0.06442639780000001	-0.0111086	0.011164900000000002	0.00012340099396	0.00012465499201000005	0.0165152	0.030446800000000006	0.00027275183104000006	0.00092700763024	-0.0592073	-0.0306495	0.00093939185025	0.00350550437329	0.000675479	-6.247100000000002e-05	3.902625841000004e-09	4.56271879441e-07	0.000304519	0.000415322	9.2731821361e-08	1.72492363684e-07	0.0	0.0	0.0	0.0	0.0	-1.489689974	0.5763442157	-0.4305960188	0.971353089	-0.07373087402	-0.01975018625	0.06842164013	-1.386413375	-0.9518633944	0.6991718915	-0.1994019878	-1.219615382	0.3341904703	-1.211369533	0.5778945953	-0.8734500889	0.5229346618	1.637174649	0.817362893	0.5039430698	-0.5656840918	-1.766769477	0.7264181046	0.363862802	-0.9621409375	1.049801259	-0.2918903721	-0.9153295967	0.6646028444	-0.6236986637	0.3535525048
3946.9725520862103	-4.769655508071993	22.749613665681487	15578592.326921927	3395.2565288567407	12.201346730475507	148.8728620372853	11527766.896744326	4536.662103855872	-1.3981646818674562	1.9548644776215247	20581303.04456199	4411.787694102977	2693.417316737874	1.247539	12.271315	0.13444161	0.07129060000000001	-0.0492375919	-0.0111304999	0.0828979233	0.011533426999999999	0.049959540999999996	0.16676261650000002	0.0445785823	-0.0247173145	0.0468435242	0.012838877700000001	0.0132812047	0.1581969378	-0.10611767800000001	-0.054961966699999996	0.0333263309	-0.049189031900000006	0.012347078300000001	0.0425442813	0.08694349300000001	0.0921263258	0.0433910865	0.0912715775	-0.0410706112	0.024368555899999998	0.0330399321	-0.000615665	0.0008835447	0.0034791461	-0.0830030303	-0.034500917	0.026841201800000002	0.0581249291	-0.0196688878	-0.0680339918	-0.0881011596	0.0445277463	0.1267148063	0.038243139	-0.0676694059	-0.1052895776	0.056859293099999986	0.0164293165	0.0730682106	0.0050628832	-0.0729876206	-0.012280901799999999	0.0939937154	-0.1006424706	0.047121829299999994	-0.0260439531	0.0039872639	0.0426179592	0.024453008199999998	0.0559381709	-0.0214051352	0.056468071200000004	-0.07955045849999999	0.0038547995	-0.030817588700000002	0.023190980400000002	-0.0645291879	0.025680437400000002	0.061084094299999996	0.051429019900000005	-0.10416724699999999	-0.0783557025	0.0820864692	0.0612277545	0.030297640600000002	-0.0056161548	-0.0406061447	-0.0689167995	-0.0222865	-0.0111779	0.00049668808225	0.00012494544841000005	-0.0367637	-0.0532789	0.0013515696376899995	0.0028386411852099995	-0.030184	0.029023300000000002	0.0008423519428899999	0.000911073856	0.00113008	0.0004546010000000001	2.066620692010001e-07	1.2770808064e-06	-6.011020000000001e-05	-0.0003646292	3.613236144040001e-09	1.3295445349264002e-07	0.0	0.0	0.0	0.0	0.0	-1.185589543	0.6386333085	0.2830636752	-0.05569515878	-0.8133226524	-0.04783441623	1.610704976	0.9873924809	-1.990992798	-1.220211569	-1.358747831	1.542833563	0.8887143813	-0.2196937155	0.1297514492	-0.8360464306	-0.3476831117	-0.05543220853	-1.02791967	-1.445039908	2.038348981	-1.788666827	-1.258400829	-0.1816942662	-0.6617139963	-0.3939611887	0.4854850583	1.343229385	-0.6720889347	-1.19232186	-1.245105079
3954.434374961549	7.461822875339293	55.67880062293678	15637551.225877538	3382.8370595061306	-12.419469350610145	154.24321895074473	11443586.571168086	4543.081028402666	6.418924546793277	41.20259233742529	20639585.230632223	4416.164090237109	2620.955819919898	1.309321	12.87903	0.040032275000000006	0.0223728	0.0673008441	0.0513855511	0.0314246661	-0.026771928599999998	-0.065259296	-0.08985161539999999	-0.0505528628	-0.0271969196	-0.0845343241	0.0424489843	-0.0487119559	0.04808747360000002	-0.0505017878	-0.1145469135	0.0142743699	0.069078561	0.012030211399999999	-0.0087353534	-0.0118229158	0.035814745099999996	0.0462241308	0.07701513559999999	0.0071640157999999995	-0.08551783060000001	0.0318161586	-0.0638482947	0.043910613099999996	-0.05647533160000001	-0.0708279253	0.044950156399999996	-0.06638560339999999	0.0013219557000000001	0.013423803400000002	0.0053044641000000005	-0.0667598046	0.0730522507	-0.0041550137	-0.041862206400000004	0.0858280407	-0.0494852946	0.1148719862	-0.0531817204	-0.0299661017	0.0345945885	0.0259125794	-0.0094477236	-0.0374590726	-0.0936153906	0.0440429689	0.0322526475	-0.091347925	0.0718006234	-0.07736935860000001	0.0376506517	0.0727394918	0.014755101699999999	-0.021124051	0.1103623615	-0.0010732792	-0.05721083900000001	-0.0675284181	-0.12667334730000002	0.0452616264	0.0020573094	0.035871769500000004	-0.0540890144	0.0816336173	0.0595699124	0.027104298500000002	-0.010094181899999999	-0.0455300484	-0.07301560230000001	-0.0222928	-6.29999999999728e-06	0.0004969689318399999	3.9689999999965724e-11	-0.026355400000000005	0.010408299999999992	0.0006946071091600003	0.00010833270888999985	-0.035875	-0.005690999999999997	3.238748099999998e-05	0.0012870156249999993	0.000835366	-0.0002947140000000001	8.685634179600003e-08	6.97836353956e-07	-6.013470000000001e-05	-2.449999999999951e-08	3.6161821440900014e-09	6.002499999999762e-16	-0.000183795	-0.000183795	3.3780602025e-08	3.3780602025e-08	0.0	-1.262985754	0.3970270289	-0.8152300987	0.5061968282	-0.5903482144	0.3431541132	-0.9199920766	-0.4529752303	-1.317647271	-0.4560144442	-0.381400273	-0.4717211413	0.9397481834	0.3656611405	1.478574473	-0.1711405314	0.6161931377	2.485370605	0.8907039553	0.9909607769	-1.4118757	-0.8811273014	-0.7233664962	0.2718161182	0.1917037308	-0.8820203404	0.9000705496	0.08426073335	0.2943612864	0.4968836503	0.007194296215
3955.472199207295	1.0378242457459237	1.077079165058095	15645760.318701794	3392.208220173689	9.371160667558343	87.81865225719254	11507076.609013947	4563.1665629435165	20.08553454085086	403.42869779171286	20822489.081165746	4437.304130093933	2686.3685030691518	1.202169	11.825035	0.031025664999999994	0.019574900000000003	0.0330299454	0.0108540077	-0.0727177063	-0.0130555451	0.062420982699999995	0.07543314599999999	-0.036085181099999995	0.0569189638	-0.0507927346	-0.078248617	0.042461954100000004	0.0020182410999999996	0.0966153134	-0.11388549710000001	0.10060932210000001	0.0329859129	-0.0976974987	0.0490851724	-0.0365840792	-0.0180931443	-0.0647494906	0.007473334200000002	-0.06093255860000001	9.39039e-05	0.024967704900000002	-0.0199690949	-0.010636178400000001	0.0050947711	-0.00821632	0.0356832619	-0.026012050099999996	-0.1127749575	0.0559931938	0.0766935475	0.0185904439	0.013220456799999999	-0.025042102799999997	0.0009313164999999999	-0.0271612771	0.09562144339999999	0.0976108039	-0.1123399537	0.054506387	-0.0760183205	0.0171601919	-0.0733422691	-0.022696812799999997	0.030156028300000002	0.0376519135	-0.06660649910000001	-0.0048456917	0.033688238599999996	-0.0192454052	-0.0102328767	0.0321166184	-0.0196572736	0.0181968676	0.0610146922	0.0609839301	-0.0956545501	-0.0181495382	0.0384045941	-0.048460352000000005	-0.036785290899999996	0.0197621971	0.0355887255	0.0811678745	0.0578744446	0.0238724397	-0.0145467103	-0.0502742657	-0.0766995158	-0.022293200000000003	-4.0000000000456337e-07	0.0004969867662400001	1.600000000036507e-13	-0.0263527	2.700000000004782e-06	0.00069446479729	7.290000000025822e-12	-0.0358609	1.409999999999606e-05	1.9880999999988888e-10	0.0012860041488099998	0.00053408	-0.000301286	9.0773253796e-08	2.852414464e-07	-0.000195223	-0.00013508829999999994	3.8112019728999985e-08	1.824884879688999e-08	-2.64698e-23	0.000183795	7.0065031204e-46	3.3780602025e-08	0.0	-1.135175008	0.6393399199	0.3043767823	0.1621810412	-0.8675072898	-0.1998269721	-0.8850028477	1.164251312	0.1930487176	-2.179754663	-0.6823769274	0.7634616062	1.649401639	-0.4159018054	0.5623322876	0.1567678537	-0.7315380272	0.000738980249	-0.8729764419	0.5613463895	1.267966949	-1.136298593	3.005513473	1.897597988	-0.7358316292	-1.031281458	-0.1424491451	0.8642073147	-1.120279762	2.400814952	-0.3012580534
3955.8538698996413	0.3816706923462334	0.14567251739605316	15648779.839999968	3405.1252254181627	12.917005244473785	166.8490244857633	11594877.800779093	4560.041933429064	-3.1246295144528635	9.763309602589935	20793982.434631474	4432.9311705168375	2674.95501474532	1.349436	13.273616	0.08321659	0.04448	-0.0647502653	-0.0187918427	-0.0598227401	0.07223056679999999	-0.09026346800000001	0.015044448500000003	0.0587180829	0.0970687072	-0.0707042445	-0.021111215	-0.095579364	0.1265099516	0.0812838573	0.0490976761	-0.025785381899999998	0.01069619	-0.0454675811	-0.0162310723	-0.13989368929999998	-0.0370417147	0.036344046	-0.0236365402	0.027694672400000002	-0.0846146367	-0.0651431378	-0.1330502425	0.0608072449	0.12525875050000002	0.0262396344	-0.014555638400000001	0.048111033600000006	0.102934669	-0.0425418788	-0.008047343299999999	-0.013640718799999998	0.0412283555	0.047302159100000005	0.010654891699999999	-0.027482110499999997	0.0809279061	-0.0638845569	0.0109458822	-0.0184461645	-0.0355711409	0.1128487839	-0.0184917738	-0.0891865177	-0.021341890899999997	-0.024241541600000003	0.0143609845	-0.081969646	-0.0266133561	-0.09399296730000001	0.0557956775	-0.1702468398	-0.0037625860999999997	0.0708952338	0.011853666799999999	-0.0636021549	0.1144172307	-0.0764361551	0.0118761016	0.0448082967	-0.0032647406	-0.0251232945	-0.0428680467	0.0806893143	0.0561424221	0.020606656799999998	-0.0189624924	-0.054820073399999995	-0.0799476074	-0.00794747	0.014345730000000003	6.31622794009e-05	0.00020579996923290007	0.00998691	0.03633961	9.97383713481e-05	0.0013205672549521002	-0.0558298	-0.0199689	0.00039875696720999986	0.00311696656804	0.000716298	0.00018221799999999994	3.320339952399998e-08	5.130828248039999e-07	-0.000126194	6.902899999999999e-05	1.5924925635999997e-08	4.765002840999999e-09	0.0	2.64698e-23	0.0	7.0065031204e-46	0.0	-1.553173296	0.1100659501	0.08643022926	0.2408194483	-0.03376439904	0.4866274794	0.6672180732	-1.965497866	-1.609742577	-0.9704724364	0.5087712526	-0.996398729	0.5089169944	-0.9757148091	1.247062848	0.9600966218	-1.01803523	1.536356609	0.09506420467	0.2486163013	0.7993394305	-1.40048579	1.297121763	0.3061975635	1.857860008	1.563718934	0.9366268005	-0.8418421277	0.6237582017	-1.04320266	0.7909505079
3948.634207556548	-7.219662343093204	52.123524348278075	15591712.105085727	3397.6243310182954	-7.50089439986732	56.26341679796093	11543851.09472752	4558.13201447226	-1.9099189568032666	3.64779042155648	20776567.461356945	4432.1963398210055	2659.419162749168	1.291105	12.699851	0.09459449	0.0508092	-0.1115666933	0.0005284185	0.0386953141	0.0245311186	-0.08634486050000001	0.1212104282	0.0626560459	0.0877254799	0.0871937492	-0.06904027410000001	0.047004303399999996	0.07908101719999999	0.0691048914	0.1108172159	0.16314161289999998	-0.11555794330000001	0.0484359247	0.1502966922	0.0376595561	-0.0083188817	0.0363854864	-0.0447411929	-0.0358614461	0.0605816685	0.0168958998	-0.00307952	-0.042167656799999995	0.039333325499999995	0.0034816407	-0.008407148599999999	-0.027549136000000002	0.0283790548	-0.0165637449	0.0387740486	0.0252958866	-0.044779332000000005	0.0536234182	-0.0284475662	0.0098690477	0.0684788552	-0.1013177442	0.0139556577	0.2220145107	0.066329833	-0.0597296751	-0.08511583910000001	0.045098326900000006	-0.0038016839	-0.0492730189	-0.032997253399999996	0.0652979766	-0.0039507571000000005	0.0318996517	-0.0267315687	-0.054733425599999996	-0.0243202741	0.0088261693	-0.030400815699999997	-0.0263244583	-0.0261391094	0.0348590592	-0.0304899931	-0.0152999928	-0.0642984349	0.0360100781	-0.0033504243	0.0801980124	0.0543749388	0.0173115907	-0.0233303736	-0.0591495314	-0.0827414208	-0.0222913	-0.014343829999999997	0.0004969020556899998	0.0002057454590688999	-0.0326961	-0.04268301	0.0010690349552099998	0.0018218393426601	-0.0358686	0.0199612	0.00039844950544	0.00128655646596	0.000364169	-0.000352129	1.2399483264099998e-07	1.3261906056100002e-07	-0.000126194	0.0	1.5924925635999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	-1.058564346	0.5083288915	0.08726503144	-0.2880308522	-1.112759347	-0.5438619481	0.5822288908	0.863676223	0.06104671364	-0.7760681894	1.473471026	-0.6799786606	-0.004899261702	-0.6789100867	0.5969277967	-0.6521124713	-0.0383949484	0.9200213905	0.5825274877	0.2533906536	1.297060248	-2.39755377	1.419676421	1.647815362	-0.1800771507	-0.7355669725	-1.401591476	0.109827731	-0.5412030277	-1.221171347	1.739606215
