global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_25	aroma_motion_26	aroma_motion_33	aroma_motion_34	aroma_motion_35	aroma_motion_36	aroma_motion_39	aroma_motion_43	aroma_motion_45	aroma_motion_46	aroma_motion_49	aroma_motion_50	aroma_motion_51	aroma_motion_53	aroma_motion_54	aroma_motion_55
3986.143622756587	2.927877061965773	8.57246408998533	15889340.981243007	3660.548410626845	-19.981718704963892	399.26908240430396	13399614.666542722	4497.126228149657	-5.560498539759465	30.919144010667143	20224144.311911564	4409.238358004706	2756.4264846941564	1.2202540000000002	12.750808	0.108145945	0.06015180000000001	0.058304952699999996	0.0060235124	0.0963575358	-0.0188428358	-0.0195604358	0.024653335800000002	-0.0056641305000000005	0.0185273742	0.1376995717	0.0571651466	0.0069645151	0.082211777	-0.0228463518	0.0544318075	-0.0492877425	0.018697348	-0.0577777485	0.0393979326	0.1049912277	-0.09252116810000001	-0.027069800499999998	0.028398612799999997	0.0605119313	-0.07473750259999999	-0.08860443970000001	-0.08748557609999999	-0.1628492072	0.0476782031	-0.044396198600000006	-0.0626421919	-0.014577065600000001	0.048635907699999995	0.0821650861	0.049941233099999996	-0.0831142843	0.0279692948	-0.0930021834	-0.0605193429	-0.005499724100000001	0.0723985752	0.0017140089999999998	0.0760761306	0.0408554478	0.0268690771	-0.020522314099999998	-0.062191246299999996	0.0869529663	-0.0542582617	0.047345660899999996	0.026253562299999998	-0.004684916	-0.1086755491	-0.1597849688	0.1226444567	-0.0230529763	-0.0350654085	-0.0271728354	0.07837497480000001	0.027852356499999998	0.0993790814	0.045584989699999995	-0.0550363318	-0.0629916925	0.11062488279999999	0.1052017787	0.053693139400000006	0.0848897399	0.0716943307	0.0511998858	0.025492897799999997	-0.0028094637	-0.0308258002	-0.00474326	0.005054650000000004	2.24985154276e-05	2.554948662250005e-05	0.103361	0.04678819999999999	0.010683496320999998	0.002189135659239999	-0.0117065	-0.0307848	0.00094770391104	0.00013704214225	1.47091e-05	-0.0004200089	1.7640747607921005e-07	2.1635762281000005e-10	-0.000228705	-9.0357e-05	5.2305977025e-08	8.164387449e-09	0.000451318	0.0	2.0368793712400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.283788286	-0.1915781679	-0.839147236	1.490801828	1.683210517	1.994145112	0.8151540225	1.478126244	0.3607925362	1.152818488	0.9377534399	1.652763011	2.615457753	1.252574077	0.390441279	-0.9163253269	1.105458678	1.470289604	0.98675849	0.7035208424	-0.4648954365	-0.2356295712	-2.41674614	0.7334372827	1.460579702	-0.9523067222	-0.6968403292	-0.141409003	0.1834469229	-0.4349111623	-1.928618903
3993.634504458437	7.490881701849957	56.113308671110524	15949116.555200985	3676.5115360614773	15.963125434632275	254.82137364180386	13516737.074793125	4507.718929953985	10.59270180432759	112.20533151540495	20319529.9514655	4420.180700325611	2738.533529060509	1.184197	12.374042	0.08348165	0.0384955	0.07549223070000001	0.034758704	-0.0903541641	0.0366429365	0.0540415259	0.0464498678	0.07919074	0.0684512907	0.0469653002	-0.0085811719	-0.0656623894	-0.042554292300000005	-0.0905392607	0.024836687799999996	-0.034524276	-0.0540253775	0.0072972980000000015	0.0901324368	0.0185005308	0.0154486749	0.0344120268	-0.0823600578	-0.0275811838	-0.0995653741	0.0548567911	0.0020482711	0.007133405600000002	-0.0277382779	0.0337614864	-0.082221036	-0.0665024173	0.0126277819	0.0010248242	0.0032230490999999996	-0.1583192846	-0.0664795399	0.0606414825	0.0145206795	-0.110580629	-0.0445328593	-0.0723828599	0.0375072491	0.0458771852	-0.0536685533	-0.0105633231	-0.10102190429999999	-0.0294472762	0.0036029054999999997	-0.0858346867	0.016586315	-0.010574929299999999	-0.0479411924	0.0687018445	0.0374207246	0.01023766	-0.001391291	0.0847843459	0.0920126913	-0.014160022900000001	0.0392918391	0.045873511299999996	0.0428060628	0.06720361150000001	0.0883655892	-0.0325888371	0.0716571689	0.08452901119999999	0.0703277754	0.0483993562	0.0211531134	-0.0084173034	-0.0370628787	-0.0119879	-0.007244639999999998	0.00014370974640999995	5.2484808729599986e-05	0.08681660000000001	-0.016544399999999987	0.007537122035560001	0.00027371717135999963	0.00757766	0.01928416	0.0003718788269056001	5.74209310756e-05	0.000513806	0.0004990969000000001	2.4909771558960994e-07	2.6399660563600004e-07	8.03671e-05	0.0003090721	6.458870762410001e-09	9.552556299841e-08	0.000451318	0.0	2.0368793712400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.08751445	-0.3403316822	-0.9689313728	1.687064658	2.046663379	2.060514608	0.8546230723	1.850932666	-0.6820221444	1.953830032	0.9714319525	2.355388798	1.794440487	0.5610758883	0.971555993	-1.376306212	-0.4803248869	1.435863071	0.4602806961	1.489926606	0.5232246915	-1.220365051	-1.331458411	-1.424777379	0.3612965432	-0.5028916086	-0.9761131932	0.1340318527	-1.59645257	-1.561894593	-0.1552087934
3991.798921689831	-1.8355827686059456	3.369364100403069	15934458.631204095	3670.803255173736	-5.708280887741238	32.58447069335191	13474796.538194096	4502.88086677375	-4.8380631802347125	23.406855335942822	20275936.100357126	4415.738229483507	2741.5366076106093	1.079433	11.279332	0.06225015000000001	0.0472605	0.0757919865	-0.0996463443	0.021843282599999996	0.031304709900000005	0.022672407599999996	0.036979669	-0.015621251000000001	0.0472480105	0.1070255274	-0.0416280151	-0.0630825275	-0.0048841087	-0.0810403604	0.0068823117	0.042849117699999995	-0.0649018816	0.0059200199	-0.0144170369	0.011144615900000002	-0.07098910559999999	-0.019616358400000002	0.0910989535	0.0027554131	-0.0313555915	-0.047413475499999996	0.0627432964	-0.0354025114	0.07767891	-0.1156025944	-0.0035160597999999996	0.0183284902	0.0171811822	0.0023175814	0.0495281487	0.0251105093	-0.0373820268	-0.0417611977	0.053353802199999995	0.0328523863	-0.007979096	-0.0872083842	0.0087543788	-0.023590640099999997	-0.06464461610000001	-0.0243643271	0.017024938899999998	0.024372897400000003	-0.0442736612	0.0793281715	-0.0107889931	-0.0635222017	-0.0507386277	-0.0166898363	0.032842368399999995	-0.0781964649	0.021198366200000002	-0.11188148199999999	0.015558521399999999	-0.0164337944	-0.011784685	-0.0434606117	-0.0267158882	-0.01421865	-0.013056481299999999	0.0307359827	0.07877243980000001	0.0841549343	0.0689167995	0.0455300484	0.016759894299999998	-0.0139919239	-0.043089358499999994	-0.012009	-2.1100000000001326e-05	0.00014421608100000002	4.45210000000056e-10	0.12797900000000004	0.04116240000000003	0.01637862444100001	0.0016943431737600025	0.00426946	-0.0033082000000000003	1.0944187240000001e-05	1.82282886916e-05	0.000163525	-0.00035028100000000003	1.2269677896100006e-07	2.6740425625e-08	7.54791e-05	-4.888000000000012e-06	5.697094536809999e-09	2.389254400000011e-11	0.000451318	0.0	2.0368793712400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.257709155	-0.3263938804	-0.8302265366	1.387313411	1.903913234	2.394905498	0.5577337505	1.848387972	-1.887035948	1.56131963	0.6849158505	2.193454209	2.749585687	-0.2958477614	1.270614106	-1.283873501	0.4787759145	0.9470818441	1.280866165	0.2270814328	-0.3655975526	0.8746192013	-1.254497522	0.007276360473	1.385380404	-0.5837013588	-0.7697657544	0.511306679	-1.043036245	0.2819808947	-1.344255001
3989.315637470648	-2.4832842191826785	6.166700513241725	15914639.255367845	3667.9317892766917	-2.871465897044345	8.245316397888686	13453723.610786512	4504.182350666346	1.30148389259557	1.6938603226857174	20287658.64805421	4415.669532304303	2770.7434060016967	1.125607	11.761814	0.04183847	0.023483700000000003	0.0620370438	0.021619035	0.0948249141	-0.0117444719	-0.0070341826	0.035508877200000004	0.0831020362	0.0648126963	0.0020050937	0.042147858600000004	0.009320701899999999	0.0049783729	-0.0196956262	0.021483251800000002	-0.1034370645	0.0494921417	0.0029537039	0.0946917145	0.0093798638	-0.1054097166	0.0065286408	-0.0255688904	0.0620972921	0.0280498421	-0.0007092105	-0.0219639219	-0.11006660689999999	0.018723767	-0.013805256299999999	-0.1154313785	0.06738434780000001	-0.09421681960000004	0.018184496799999998	0.07252918900000001	0.0158384299	0.0687948472	0.0633259062	-0.0651418558	0.08290504929999999	0.0085688613	0.0145878196	0.044416134100000004	0.088979018	0.0206896346	0.028577449300000002	-0.0681706403	-0.005243694399999999	-0.12431957380000001	0.0176488593	0.0157487811	0.0625723768	-0.0120055814	-0.0456539471	0.1170884343	-0.0032685545	-0.0170076472	0.0023121313	0.09676621099999999	0.144262619	0.054940551799999994	0.0006768007000000001	0.0740574123	-0.026165983599999998	-0.026184000699999998	0.0592267396	-0.0876576826	0.08376756839999999	0.0674622944	0.0425960399	0.012324338300000001	-0.0195113247	-0.0488709961	-0.0119981	1.0899999999999452e-05	0.00014395440361000006	1.1880999999998806e-10	0.128003	2.399999999996849e-05	0.016384768009000003	5.759999999984876e-10	0.0233269	0.01905744	0.00036318601935360015	0.00054414426361	0.00035432300000000003	0.00019079800000000005	3.6403876804000014e-08	1.2554478832899999e-07	8.09387e-05	5.459600000000005e-06	6.55107315769e-09	2.980723216000005e-11	0.0007099830000000001	0.00025866500000000005	5.040758602890001e-07	6.690758222500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.16442716	-0.3127089899	-0.880785553	1.339361702	1.920832313	1.812181348	0.9682509886	1.567581954	0.5306085036	1.742403703	1.146487343	2.037316466	2.123261552	0.951298906	0.425084668	-1.370139361	1.188677293	1.911270417	0.7735939479	1.160396515	-1.128155973	-0.5184975837	-1.684548099	2.030998825	0.8032546043	-0.5380379944	-0.6763830894	-0.4169862083	-0.3184829259	-0.0176902784	0.04530909684
3982.8605543888702	-6.455083081777956	41.668097592656004	15863178.195706818	3664.081891208314	-3.84989806837757	14.821715136897344	13425496.105480695	4500.492801769296	-3.689548897049463	13.612771063718906	20254435.458777253	4411.840383487691	2694.6913714660877	1.120529	11.70875	0.08258298	0.0418436	0.0381589447	0.0267274121	-0.110803946	0.0391521735	-0.013092359599999999	0.00044787669999999996	0.0494992308	0.0412035118	0.033874436	0.0067911717	-0.0687850374	0.021176667000000003	-0.0646808474	0.0051400746	-0.0301090575	-0.0413788109	0.0047656491	0.0481167766	0.0542597323	-0.0395592081	0.0743669522	0.012265113700000002	-0.0022212169	0.034352461	0.0428976365	-0.0732561314	0.0141600346	-0.1669078659	0.0136149553	0.026759975800000002	-0.049945402699999995	-0.1125482666	-0.0802149585	-0.17322955620000002	-0.0754689408	0.0503075003	0.0837460246	-0.0268368972	0.0408746702	0.0211412907	-0.047296704	0.0179398907	0.0424805554	-0.0573981892	0.0069274614	-0.0837521264	0.0341120864	-0.008529407900000001	-0.030361493	-0.059445018499999995	-0.0025346669	0.0476581804	-0.0124764282	-0.022128426800000003	0.1069959393	-0.1305505596	0.0313695867	0.0103122792	-0.08644528289999999	-0.0824316109	-0.0803822913	0.0658072176	0.1089119607	0.12369306109999999	-0.06777542660000001	-0.0723256365	0.0833669747	0.06596517860000001	0.0396015001	0.0078576499	-0.024953723100000002	-0.0543749388	-0.022148	-0.010149899999999995	0.0004905339039999999	0.00010302047000999991	0.111946	-0.016057000000000002	0.012531906916	0.0002578272490000001	0.0500412	0.026714299999999996	0.00071365382449	0.00250412169744	3.91207e-05	-0.00031520230000000004	9.935248992529003e-08	1.53042916849e-09	0.000100307	1.9368300000000016e-05	1.0061494249000004e-08	3.751310448900006e-10	0.000451318	-0.00025866500000000005	2.0368793712400004e-07	6.690758222500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9497625558	-0.2360014453	-1.282844808	1.6844266	2.081944168	1.593340075	0.7714491628	1.377224228	-0.7782075669	1.523713081	1.356819688	1.721974845	0.7379189829	0.5534418302	1.347584389	-1.626264746	-0.1299259402	1.560718056	0.5352656722	2.247652331	-0.1146267517	-1.51531037	-1.387197884	-1.597079728	-0.1120523622	-1.114137166	0.1502997206	0.08101480119	-1.605626965	-0.2158446484	-0.7105140131
3981.9742257818775	-0.8863286069927199	0.7855783995736553	15856118.734791182	3670.192304982876	6.110413774561947	37.33715649635639	13470311.555555515	4504.0845707884055	3.5917690191090514	12.900804686631597	20286777.820814174	4416.8952177899955	2711.301278059754	1.031925	10.782903999999998	0.058478155	0.0344092	0.0394765634	-0.08742617230000001	-0.0213181588	0.046292013099999994	0.00546644	-0.0140999303	-0.0210344322	0.0399634485	-0.0108115951	-0.059342358399999996	-0.0817091383	-0.0127625984	-0.1075997233	-0.0021021001	0.0723810108	-0.10218847269999999	0.0120697815	0.0370544257	-0.0354826538	-0.0157145351	-0.0093469909	0.1467947588	0.0127677428	-0.013385395100000001	-0.0597176388	0.22286394559999997	0.019595546499999998	-0.0410715338	-0.008771437	-0.0491141826	0.0735073451	-0.1016198174	-0.049308138	-0.067671274	-0.0434303111	-0.0048960315	-0.0248203856	0.028574108100000002	-0.13107376980000002	-0.012782835	-0.1160123873	-0.0051142075	-0.0428117957	-0.10011891839999999	-0.041248271499999996	-0.0123832893	-0.0301755952	-0.0385691895	0.1299438205	-0.0498318591	-0.0695721536	-0.014979078	0.1154401051	-0.0332651525	-0.1650252787	-0.0577720321	-0.0457851542	-0.03269361	0.0237694184	-0.12444797169999999	-0.0755012951	0.0459549319	0.0494694928	0.1311213766	0.0814257874	0.0500626183	0.0829532163	0.06442639780000001	0.0365506844	0.0033711124	-0.030297640600000002	-0.0595699124	-0.0192612	0.0028867999999999984	0.00037099382544	8.33361423999999e-06	0.119186	0.007239999999999981	0.014205302595999997	5.241759999999975e-05	0.0475859	-0.0024553000000000005	6.028498090000002e-06	0.00226441787881	-3.57714e-05	-7.48921e-05	5.608826642409999e-09	1.27959305796e-09	0.000420949	0.000320642	1.77198060601e-07	1.02811292164e-07	0.000973705	0.0005223869999999999	9.48101427025e-07	2.728881777689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.042785856	-0.3436522515	-1.527424099	1.685222688	2.239075454	1.962222055	0.6351312565	1.450440157	-1.896652883	0.920179556	1.026291367	1.040215258	0.7371850337	-0.4783653381	1.806282053	-1.219632744	-0.1435835445	0.4092662239	0.7573407647	0.1571157741	-0.4668026253	0.6977861528	-1.865694802	0.2404959771	0.884803946	-0.7807796055	-0.8473377032	0.5700772224	-1.037299235	0.8014975296	-0.6299693583
3986.159362873565	4.185137091687467	17.515372476218218	15889466.466224585	3664.1393387635744	-6.052966219301653	36.638400052006936	13425917.093874766	4501.150819532283	-2.933751256122377	8.606896432799628	20260358.700176146	4412.516491539755	2739.384827449808	1.009868	10.552418	0.06616228	0.033318699999999986	0.0493028034	-0.037369395699999995	0.0789948152	0.0165145445	-0.0201371496	-0.0064197232	0.032125085299999995	0.007939207	0.0018610167	-0.0123336673	-0.0217029712	0.0423716464	-0.0249214701	0.020541986	0.0064288743999999995	0.0036671047	-0.0235584552	0.046515935700000004	0.017581110100000002	-0.0746883314	-0.0201337114	0.09359352480000001	0.0004461443	-0.0695759067	0.011993379699999999	-0.0640721694	-0.0292191893	0.017545137	0.0129313831	-0.1236565508	0.0680638815	-0.1063386118	0.0293772327	-0.0120538929	0.0384013988	0.0904464824	0.0240798728	0.025763786	-0.0090801291	0.041871844500000005	-0.0164502728	0.0236653109	0.0060542407	0.0029452395000000003	-0.0151750191	-0.0431056942	0.0229665757	-0.0718586425	0.0923827185	-0.0102825465	-0.0472638525	-0.0748382991	-0.05038785	0.0486809194	0.0330162526	0.007655405899999999	0.0769391268	0.07991935	0.1283380244	0.014615919199999999	-0.0784296842	-0.0055979077	-0.0327504445	0.0242637894	0.0397575707	-0.0625563169	0.0825263587	0.06284692389999999	0.0334479282	-0.0011239408	-0.0355219872	-0.06442639780000001	-0.0239821	-0.004720899999999999	0.0005751411204099999	2.2286896809999997e-05	0.134641	0.015455000000000024	0.018128198881000004	0.00023885702500000077	0.0213963	-0.026189599999999997	0.0006858951481600001	0.00045780165369	-0.000142665	-0.00010689359999999998	1.1426241720959996e-08	2.0353302225e-08	0.00033934300000000003	-8.160599999999996e-05	1.1515367164900003e-07	6.659539235999994e-09	0.0007662689999999998	-0.0002074360000000002	5.871681803609997e-07	4.3029694096000084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.17063693	-0.2305766944	-1.06404015	1.513174872	2.160794103	1.718709938	0.8453539046	1.512189522	-0.4408353031	1.052515605	1.721904135	1.289751203	1.08829389	0.7521249492	0.7433896547	-0.9869639742	1.328430947	1.908678177	1.048504328	0.2758302808	-1.114516336	0.4056876344	-1.73067509	0.9130456887	1.375630718	-0.9472243391	-0.6513949233	0.4420888879	-0.4876339444	-0.2556131326	-1.312827474
3980.1333303600895	-6.0260325134754575	36.31306785346333	15841461.327443298	3658.321633961052	-5.8177048025222575	33.84568916929054	13383317.177507462	4499.324944461256	-1.82587507102744	3.3338197749994585	20243924.955851287	4410.294377433854	2729.397906106677	0.95742	10.004373	0.05210563	0.0267141	0.036974179700000005	0.052081527300000006	0.0134519499	-0.0200103474	-0.056339308399999996	0.002951275	0.1267398606	0.051975973700000004	0.0034010757	0.060829484	-0.0367118269	0.0517182819	-0.033494333	-0.0136786141	-0.07083924059999999	-0.0091071016	0.004086854799999999	0.069201862	0.0963711549	-0.0078189751	-0.00013716059999999998	-0.0206084521	0.0617047478	0.018257896200000002	0.0420656399	0.08430880560000001	-0.0732432957	-0.034697854	0.0189285544	0.1270542688	-0.0115273974	-0.016543090700000002	0.0025123517999999997	0.0131843774	0.0274721855	0.0636540617	0.0453202264	0.0067007203	-0.0086167469	0.0546485787	-0.0006738595	0.0138969125	0.087051747	-0.0162872298	0.010096061600000001	-0.09106611769999999	0.059272396799999995	-0.0074835066	0.011795661899999999	0.0117475594	0.0532712947	-0.0321991969	0.0794127012	0.0827975401	-0.0314099652	-0.062184186399999994	-0.048661902199999996	-0.0933374409	-0.02227752	0.0845392659	0.0153042629	0.050703425700000006	-0.0318568736	-0.0546755417	-0.0012538878	-0.0648180243	0.0820864692	0.0612277545	0.030297640600000002	-0.0056161548	-0.0406061447	-0.0689167995	-0.016842099999999995	0.007140000000000005	0.00028365633240999983	5.097960000000006e-05	0.13241000000000006	-0.0022309999999999552	0.017532408100000015	4.9773609999998e-06	0.0392494	0.017853100000000004	0.0003187331796100001	0.0015405154003600007	-3.57714e-05	0.00010689359999999998	1.1426241720959996e-08	1.27959305796e-09	0.000275027	-6.431600000000003e-05	7.563985072900001e-08	4.136547856000003e-09	0.00109269	0.0003264210000000001	1.1939714360999997e-06	1.0655066924100008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.107568691	-0.4274107844	-0.9405540373	1.57596888	1.827599206	1.196674768	0.9804950098	1.430136371	0.557543962	1.845757536	2.553390768	0.96114989	0.8268786481	0.6252512369	0.2849451414	-1.165485135	0.05134937783	1.465840305	0.6781642971	1.449017329	-0.8499238517	-1.615168125	-1.870633797	1.06096012	0.3270932534	-0.6610762885	-0.7356375803	-0.04994380366	-0.7651045733	0.2345192802	-0.335923911
3978.3164087948408	-1.8169215652487765	3.3012039742660644	15827001.448486278	3663.619575168365	5.2979412073127605	28.068181036142587	13422108.391556833	4496.1714990329165	-3.1534454283391824	9.944218069513287	20215558.148715906	4406.555333754615	2683.762792075272	0.937072	9.791751	0.08172715000000001	0.0365785	0.0328890312	-0.0162572005	-0.112046971	0.033743846	-0.014758664199999999	-0.08655252150000001	0.0539199851	0.0229391711	0.0300467729	0.0345967757	-0.0590387072	0.0630374332	0.0012551185000000001	-0.0186504314	-0.0293948037	-0.1065965042	0.0263916669	0.06589232099999999	0.0924931579	-0.0372892171	0.07164394660000001	0.0158782848	-0.0148944521	-0.025217258500000003	0.036324449	0.0063547887	-0.0334888063	0.0488222543	0.0449848951	-0.0072038184	-0.0069050005	0.0349452016	-0.0803163137	-0.1073580343	-0.066279213	0.1022484987	-0.03659247	0.1008704277	0.013306592800000001	0.0686784373	0.0091348763	-0.0209747569	0.0332399466	-0.11535797210000001	-0.009079012	-0.09726516550000001	0.045791295499999995	-0.0076968422999999985	-0.0233066675	-0.0576186696	-0.024577437999999997	-0.0180012579	-0.02644204	0.0322523083	-4.1429000000000014e-06	0.0329791543	0.0403635279	-0.046727871399999996	-0.0471065892	-0.0777446693	0.0163060079	-0.0271865469	-0.0050176878	0.1564001124	-0.084420786	-0.013430407	0.0816336173	0.0595699124	0.027104298500000002	-0.010094181899999999	-0.0455300484	-0.07301560230000001	-0.0378175	-0.02097540000000001	0.0014301633062500005	0.00043996740516000037	0.124774	-0.007636000000000059	0.015568551076	5.8308496000000916e-05	0.0478903	0.0086409	7.466515281e-05	0.0022934808340900003	-3.57714e-05	0.0	0.0	1.27959305796e-09	0.0007980739999999999	0.0005230469999999998	6.369221094759996e-07	2.7357816420899977e-07	0.00145914	0.00036645000000000015	2.1290895396e-06	1.3428560250000008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9650623112	-0.1694242992	-1.076370154	1.479148588	1.693709508	1.311039523	0.9182175192	1.214238696	-1.096072708	1.777303437	2.460081443	1.505535295	1.042289505	0.3697633885	0.8466727201	-2.011983109	-1.193568673	1.647580987	0.4346590062	1.32310185	-1.078469083	-1.096454033	-1.324882452	-1.304906786	0.5246225505	-1.015220267	-0.08884611406	0.5244494507	-1.456295053	-1.073589936	-0.9963378671
3977.286987686101	-1.0294211087398253	1.0597078191191311	15818811.782417178	3659.166933702735	-4.452641465629768	19.826016021445607	13389502.648703475	4491.434587450553	-4.736911582363064	22.43833133912534	20172984.653347123	4404.233688619309	2700.831179507953	1.017605	10.633273	0.059547770000000014	0.0275308	0.036179194	-0.1103656965	-0.0117893422	0.0761074017	-0.044806413200000006	0.0016698152	-0.0585300703	-0.014358963999999997	0.09503730869999999	-0.0453145328	-0.0861814516	0.1359229399	-0.036904173900000004	0.0047525677	0.0865300834	-0.09683846300000001	0.0532768345	-0.0392454579	0.1042579709	-0.0543105049	-0.076216996	0.1119607025	-0.0458236206	0.07393173360000001	0.048578777000000004	-0.0073707880000000005	0.0294137532	-0.09419244189999999	-0.08367961780000001	0.1577314625	0.0656914555	0.0559415659	-0.029732821200000002	-0.0036084123999999998	0.0353558416	-0.0036175384	0.026519493999999998	0.1681849612	-0.07273335759999999	0.1305689023	-0.06390189730000001	-0.0103488748	-0.0786469843	-0.1172779886	0.012711082299999999	0.0081256911	0.0995528325	0.017218968	0.06204510200000001	0.0367589987	-0.10600927519999999	0.051075005	-0.0077391818999999985	-0.016917576599999998	0.0855127362	-0.0780112704	-0.1643461205	-0.16513947380000002	-0.0413968327	-0.1112850747	-0.0335832931	-0.0434221979	-0.0734943069	-0.0069413762	-0.1237756899	0.028590277200000007	0.0811678745	0.0578744446	0.0238724397	-0.0145467103	-0.0502742657	-0.0766995158	-0.0407259	-0.0029083999999999985	0.0016585989308099999	8.458790559999989e-06	0.126636	0.0018620000000000023	0.016036676495999998	3.4670440000000093e-06	0.0581898	0.010299499999999996	0.00010607970024999991	0.00338605282404	0.000306173	0.00034194440000000003	1.1692597269135997e-07	9.3741905929e-08	0.000616441	-0.00018163299999999984	3.79999506481e-07	3.299054668899994e-08	0.00182512	0.00036597999999999985	3.3310630144e-06	1.3394136039999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9445724713	-0.5149867156	-0.9663298977	1.5727345	1.575344808	1.01360054	0.1925460362	1.588084626	-1.812623168	1.43794331	2.522065046	1.315017334	1.373963888	-0.3017402714	1.824812654	-1.582267202	-0.2742062668	1.170682303	0.127193088	0.3868950282	-0.1496701266	1.063960265	-0.9199194184	0.1145627208	1.238569671	-1.554107541	-0.3655816176	0.3910365103	-1.667812452	0.4633097193	-1.624852547
