global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_13	aroma_motion_15	aroma_motion_20	aroma_motion_35	aroma_motion_38	aroma_motion_43	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_48	aroma_motion_50	aroma_motion_52	aroma_motion_53	aroma_motion_54	aroma_motion_55	aroma_motion_56	aroma_motion_57	aroma_motion_58
4107.320502996276	n/a	n/a	16870081.714333586	3520.2923038307936	n/a	n/a	12392457.904410316	4512.051063795311	n/a	n/a	20358604.8022964	4395.387430174786	2960.2123006880897	n/a	n/a	n/a	n/a	-0.0112500355	-0.0520291802	0.0812375135	-0.0423066285	0.043369066399999996	-0.0718671894	-0.044273151	-0.0159845019	0.0512647507	-0.0683942584	-0.0113630551	0.0183479652	-0.0305545313	0.0917551066	-0.12010810460000006	0.0072346676	-0.0068203393000000005	0.0954110965	-0.052816837	0.1011862352	-0.046964669400000006	0.0349885676	-0.1216062916	0.043695324400000006	-0.11369247099999999	0.009883569	-0.0946837497	0.0813565441	-0.023777447900000002	0.055943610199999994	-0.0102779647	-0.0194735093	0.024856227400000003	-0.11376650640000001	0.0116170723	-0.037284093	0.016934186599999998	-0.0345723569	0.08612644259999999	-0.1075217077	0.06447948419999999	-0.0458630237	0.1163606618	-0.0155693653	-0.16270829369999998	0.0402329355	-0.0851325258	0.0750761934	-0.0111061561	0.048991922	0.0894409536	0.08943565710000001	0.08942682980000001	0.0894144721	0.08939858449999999	0.0893791676	1.5919e-05	n/a	2.5341456100000005e-10	n/a	0.0104391	n/a	0.00010897480881	n/a	0.026732	n/a	n/a	0.000714599824	-0.00057854	n/a	n/a	3.347085316e-07	0.000385354	n/a	1.4849770531600001e-07	n/a	0.000354796	n/a	1.25880201616e-07	n/a	0.0	0.0	0.3515916658	-0.8118706513	0.9982182651	-0.8336035272	-1.56559907	-1.165100714	-0.865739697	2.329640762	-1.448861214	-0.836067319	0.05507565111	0.6919802492	0.880590471	-1.096966727	0.1147819166	0.9448931505	-1.059000904	-0.07739856188	-1.57453108	1.794294908	0.1057304235	-0.01274299165	1.391756383	-0.3007027459	-0.210135619	-1.111177081	-0.4144328061
4104.924978489947	-2.3955245063298207	5.738537660426731	16850409.07903069	3542.4893330209056	22.197029190112058	492.7081048666869	12549230.6745669	4516.290034177848	4.238970382536536	17.96886990402195	20396875.672814146	4398.619898932901	2966.9229643246367	1.014411	11.04226	0.03326403616	0.0149782	-0.0161366677	-0.0137486681	0.0303708267	0.0370624738	-0.10666174310000001	-0.0564377855	-0.0507328929	0.062026936	0.033415916600000005	-0.0028815775	0.021318507900000002	-0.034077447999999996	0.0255107975	0.0581653443	-0.0573038175	-0.053528261900000006	-0.0522215804	-0.0010513254	-0.062866722	-0.0732415764	-0.041471924	0.0366619869	-0.0803015547	-0.013399526100000001	0.0183084532	-0.021735668	-0.1331849094	0.033231439700000004	-0.029974499100000006	0.0548229222	0.0208680961	0.027904776099999997	0.0363700475	-0.021566501499999998	0.0303695308	-0.0699224234	0.014045268400000002	-0.100033775	0.0018006989000000004	0.0528025166	0.0379335949	-0.0053473732999999996	0.044571955499999996	0.038812275800000004	-0.035936143	0.0052041284	-0.13304558660000002	0.0401000569	0.035616587799999995	0.0429341839	0.08942682980000001	0.0893791676	0.08929974939999999	0.0891886034	0.0890457691	0.0888712973	0.00773129	0.0077153709999999995	5.97728450641e-05	5.952694966764101e-05	-4.56516e-06	-0.01044366516	2.08406858256e-11	0.0001090701419741978	0.0267291	-2.900000000000125e-06	8.410000000000724e-12	0.0007144447868099999	-0.0006848760000000001	-0.00010633600000000006	1.1307344896000012e-08	4.690551353760001e-07	0.000339218	-4.6136000000000014e-05	1.1506885152400003e-07	2.1285304960000007e-09	0.000205226	-0.00014957000000000002	4.211771107599999e-08	2.237118490000001e-08	0.0	0.0	0.4836289839	-0.8622709846	0.9923793104	-0.2913311438	-1.71736574	-1.113396757	-0.7538273011	2.409180472	-1.089775534	-0.4801879637	-1.580717421	0.3631622033	0.3524363856	0.8083469092	0.8298078708	0.3824221826	-1.482645331	1.345995103	-0.24623837	0.493655184	-1.820400901	0.05404538308	0.69728408	0.6562440295	-1.226914378	-1.47324734	0.4900820931
4104.616390513407	-0.3085879765394566	0.0952265392647162	16847875.713271312	3514.4916066719243	-27.997726348981363	783.8726807124451	12351651.253367405	4513.518416619491	-2.771617558356411	7.681863889789553	20371848.49716332	4395.3728712932625	2968.2067043630395	0.990261	10.779385	0.051038357419999986	0.0343696	-0.0110091029	0.0929405183	-0.09107327890000001	0.0212677513	-0.0320921624	0.10747480539999996	0.0063830275	0.0727790352	-0.0931897108	0.02297852	0.0072489936	-0.0473997537	-0.0033340827	-0.1012524618	-0.0172364738	0.043645074000000006	0.0027533155	-0.0256654122	-0.0130402015	-0.0736548016	-0.0367168008	0.10846970189999999	-0.11691853890000001	0.0387321168	0.0808428603	-0.014330920700000001	-0.0066296794	-0.0170250547	-0.017963309	0.0325273226	0.0074052717	0.0557154775	-0.0392509889	0.09443789279999999	-0.052591379400000006	0.027624805099999997	-0.0110034508	-0.1103777685	-0.0001184811	0.0371001971	-0.0495813776	-0.0192109041	0.12259623359999999	-0.0308329831	0.0126695224	-0.0131458389	-0.0310971725	0.0048394617	0.009023063199999999	0.049723066600000004	0.08939858449999999	0.0892662243	0.0890457691	0.0887374365	0.0883415308	0.0878584426	2.72844e-05	-0.007704005600000001	7.444384833599999e-10	5.935170228483136e-05	-2.19934e-06	2.36582e-06	4.837096435599999e-12	5.597104272399998e-12	0.00035341400000000003	-0.026375686000000002	0.0006956768119705959	1.2490145539600002e-07	-0.000377726	0.0003071500000000001	9.434112250000003e-08	1.42676931076e-07	0.000371194	3.197600000000002e-05	1.3778498563600002e-07	1.0224645760000014e-09	0.000205226	0.0	4.211771107599999e-08	0.0	0.0	0.0	0.2909481391	-0.8142680861	0.9975773627	-0.6754257276	-1.655215024	-1.400232305	-0.6333406028	1.570311769	-1.18869085	0.174225978	0.9192233196	0.3107022789	-0.2725016342	-0.4338693553	-1.701651784	-0.1362904488	-1.607342451	1.442741469	0.8716621071	0.9358436124	-1.29222491	0.7969967788	-0.2580343988	0.6455414072	-1.233477251	0.8831696324	1.607400735
4099.663102145136	-4.953288368271386	24.535065659252624	16807237.551090278	3511.432626114929	-3.058980556995266	9.357362048075068	12330159.087744387	4512.462890554961	-1.055526064530568	1.1141352729033889	20362321.33863563	4395.370621284301	2942.286144801637	1.038227	11.301506	0.06300411214	0.049025699999999985	1.55536e-05	-0.014778818	0.022685112	-0.09714582699999999	0.0401243114	0.0042564205	-0.0052241664	-0.1056448562	0.0487665313	0.0685083324	-0.0017807432	-0.060842830999999986	0.0202358669	-0.0025046091	0.0515015026	0.010518713	0.1438036692	-0.043333671399999996	0.059737441900000014	-0.0340536801	0.052151070099999995	-0.0032710015	-0.0078260525	-0.09583911769999999	-0.0492435161	-0.050818633200000005	-0.07033801860000001	0.0321257642	0.12153578720000001	0.10695626849999999	-0.001946416	0.0436178505	0.0308182633	0.0033993204999999997	-0.0089616408	0.0654424644	-0.12031884970000001	0.0805698968	-0.0468122955	0.0487514529	-0.0101470867	0.0974241095	-0.0159921998	0.0745560042	-0.0407958749	0.0502124388	-0.0341342919	0.0811283552	-0.052986048	-0.021353018900000003	0.08935622210000001	0.08909689859999999	0.08866525	0.08806211119999999	0.08728864880000001	0.08634635869999999	2.9979e-05	2.694600000000003e-06	8.987404410000002e-10	7.260869160000017e-12	1.05822e-05	1.278154e-05	1.1198295684e-10	1.6336776477160002e-10	0.0496935	0.049340086	0.0024344440864873963	0.00246944394225	-0.000276865	0.00010086100000000001	1.0172941320999999e-08	7.6654228225e-08	0.000543304	0.00017210999999999995	2.9517923641599996e-07	2.9621852099999983e-08	0.000205226	0.0	4.211771107599999e-08	0.0	0.0	0.0	0.3598503563	-1.101591338	1.090557898	-0.7083568182	-1.546507638	-1.308470062	-0.5167185627	2.149720467	-1.16867884	-0.1074855057	0.4229282403	0.4559474457	-0.2432526416	0.3183338694	-1.034037304	-0.3612403335	-1.042224302	-1.493623972	0.1142016981	1.754659803	0.7489869263	-0.6342398302	-0.3914726371	-2.513553579	-0.2145784923	0.5764999119	0.1033575824
4100.775733321582	1.1126311764464845	1.237948134800688	16816361.61499916	3507.9950548073607	-3.437571307568305	11.816896494616866	12306029.304552898	4507.48738385228	-4.975506702680832	24.75566694842189	20317442.51558747	4389.764525424352	2952.1412222676568	1.109307	12.075246000000005	0.0958959438	0.0503269	0.0006442263999999999	-0.00040285589999999996	0.10997663070000001	0.0845117164	-0.0262900625	-0.089402835	-0.0008228394	0.0324988779	-0.045258876600000005	-0.1320191867	-0.026972133199999998	-0.0563903471	0.0297803597	0.0265391581	0.0056104260999999996	-0.0275317626	0.0237094179	-0.10608984	0.0790804388	-0.0393747129	-0.0013538431	0.051044142	-0.09131273029999999	0.0451992809	0.0626750761	0.0595220511	-0.0778590308	-0.0443466988	0.082801878	0.0057177671999999995	-0.028046934	0.061030140499999996	0.012200581299999999	0.0018823512	0.030095810299999998	-0.0224769033	-0.0185549682	-0.0003185228	-0.1206971167	0.0478885578	-0.0259696388	0.0166130859	0.1256930475	-0.047138194	0.056240755999999996	-0.018287755	0.0393971627	0.0666470018	0.0570286306	-0.0082159617	0.08929974939999999	0.0888712973	0.08815873269999999	0.08716433330000001	0.08589127839999999	0.0843436376	0.00269032	0.0026603409999999997	7.2378217024e-06	7.0774142362809995e-06	0.0245046	0.0244940178	0.0006004754211599999	0.0005999569079867166	0.013497	-0.0361965	0.0013101866122500001	0.000182169009	-7.1252e-05	0.000205613	4.2276705769e-08	5.0768475040000005e-09	9.80153e-05	-0.00044528870000000003	9.606999034090002e-09	1.9828202634769002e-07	0.000205226	0.0	4.211771107599999e-08	0.0	0.0	0.0	0.1657229637	-0.9599051455	1.287024503	-0.9101685725	-1.69434633	-1.295341846	-0.5355687368	1.466551177	-0.8436641278	-0.5098850053	-0.5147573722	0.8379300172	1.202602971	2.340935352	-0.4184554523	-0.2372183705	-1.894206569	1.601726668	-1.996362567	0.9184593758	-1.132496575	1.312764972	-0.3149697433	-0.1528124597	-1.081234928	0.01049783682	-0.7079456282
4095.0840078579454	-5.691725463636884	32.395738753412516	16769713.031413892	3507.349896919237	-0.6451578881237765	0.41622870060833134	12301503.299419384	4506.513108508849	-0.9742753434311452	0.949212444817876	20308660.397162087	4389.38427390971	2933.2692446836495	1.017451	11.075351	0.08358070390000001	0.048659	0.0134040168	0.051292344299999994	-0.0684570292	-0.0075100515	-0.0365259253	0.1244728355	0.043804581399999994	0.030098261	-0.0827972965	0.0523525018	-0.041713627999999996	-0.0190328728	-0.0065238574	-0.0973905023	-0.050256487999999995	-0.0380540032	0.0006075505000000001	0.007665901	-0.050677027699999995	-0.104616061	-0.07155814740000001	0.0718714758	-0.0422235508	-0.0058661828000000004	0.0253150444	-0.024225772000000003	0.007248196700000002	-0.0342078041	0.026139643599999998	-0.0537568878	-0.0409599046	0.016059073899999998	-0.0478328871	0.09063904710000001	-0.0537089062	-0.0497503635	-0.0224172324	-0.10432283349999999	0.0264765404	0.0382091778	0.0014348156	-0.016950721499999998	0.10660028939999999	-0.0014280334	0.015208218700000001	0.035392269500000004	0.0107259337	-0.0076713505	0.0595261391	-0.0749138625	0.0892291752	0.0885895631	0.08752693689999999	0.0860463708	0.0841549343	0.0818616591	0.0034033	0.0007129800000000003	1.158245089e-05	5.083404804000003e-07	1.29111e-05	-0.024491688900000003	1.6669650320999997e-10	0.0005998428251743832	0.0527663	0.03926930000000001	0.00154207792249	0.00278428241569	-0.000203334	-0.000132082	1.7445654724e-08	4.1344715556e-08	0.00034806800000000004	0.00025005270000000003	1.2115133262400002e-07	6.252635277729003e-08	0.000205226	0.0	4.211771107599999e-08	0.0	0.0	0.0	0.1575085047	-1.226731348	0.9568037476	-0.9358667043	-1.579994163	-1.525773596	-0.6591282862	1.483701105	-1.017943391	-0.9767946127	0.6559107736	1.22539279	-0.3951968127	-0.5866706669	-1.950100949	-0.2435297206	-1.10903592	0.7217637615	1.106369134	0.1678478415	-0.8743929435	0.1308185714	0.1607190183	0.7930888514	-1.932912085	0.8890689584	-0.2312331771
4101.306616740596	6.222608882650548	38.72086130644149	16820715.964520194	3501.517309826735	-5.8325870925018535	34.01907219161922	12260623.471016254	4505.312240450439	-1.200868058409469	1.442084093708128	20297838.38395256	4388.435034834526	2905.674328465155	1.028911	11.200095	0.0647162425	0.0390898	0.0392415485	-0.0628275422	0.0690459982	-0.054729635	0.057085184000000004	-0.040057591000000004	0.046156416	-0.0846713511	0.06160813070000001	0.0125585478	-0.0500765736	0.023062604900000002	0.024762700099999996	0.0878349629	-0.0216284206	0.0386476217	0.1085518	0.0282225396	0.044264757800000006	0.0591162405	-0.06385783769999999	0.045961438	-0.0536842664	0.0625377082	-0.0917853108	-0.0421772903	-0.0042748094	-0.0030462102000000002	-0.02818378	0.055459944500000004	-0.0509504634	-0.022209283	0.059996897699999996	-0.09152770130000001	0.021941908399999998	0.0531247254	-0.0786939928	0.033594458	0.003766342	-0.0181778818	0.0201803606	-0.0523083862	0.0772049573	-0.0619714107	-0.10157815810000001	0.053182375700000006	-0.021332282200000004	-0.0010117783	-0.027055596499999997	0.022635677400000002	0.0891445106	0.0882518737	0.0867707607	0.0847110477	0.0820864692	0.0789145263	2.22464e-05	-0.0033810536	4.949023129599998e-10	1.143152344607296e-05	0.014092600000000004	0.014079688900000003	0.00019860137476000007	0.0001982376395207833	0.017725099999999997	-0.035041200000000015	0.0012278856974400007	0.00031417917000999983	-0.00011728500000000005	8.604899999999995e-05	7.40443040099999e-09	1.3755771225000013e-08	0.000241279	-0.00010678900000000004	5.821555584100001e-08	1.1403890521000009e-08	0.000153778	-5.144799999999997e-05	2.3647673284e-08	2.646896703999997e-09	0.0	0.0	0.1368192312	-1.269924493	1.099010614	-1.184665923	-2.033518968	-1.490583018	-0.7756989942	2.028242523	-1.363988207	-1.440658349	-0.006774474765	0.5463193454	0.5673906484	-1.079428334	-0.3978331842	0.8355945307	-1.809193239	-0.07305836539	-0.7706950148	2.120944619	0.788615621	0.02721534503	-0.688618705	-1.85333543	1.240071312	-0.3641412596	-0.750326602
4114.206910977799	12.900294237203527	166.41759140642648	16926698.506337486	3518.9472027839447	17.42989295720963	303.8011684997859	12382989.415980948	4512.204032210665	6.891791760225715	47.49679366631506	20359985.228298184	4394.885148762302	2989.1429059582147	1.105612	12.03502	0.08233273360000001	0.0488557	-0.0346987457	-0.0364848262	0.0521604098	0.0888741724	-0.0757016812	-0.0909056294	0.0073603795	0.0532813468	-0.035849649500000004	-0.0006410254	-0.009990374100000001	0.0111177956	-0.0359039241	0.0332966437	-0.0717134881	-0.1360834652	-0.0794798206	-0.036910125099999996	-0.0756792226	-0.0239808097	-0.0004072483	0.044052304900000006	-0.021633859900000003	0.000611496	-0.027239184399999998	0.0369535751	-0.0719157069	0.0856773073	-0.0246516788	0.0616349334	-0.0091623606	-0.010524388999999999	-0.0411030316	-0.0170929945	0.0429469825	-0.1626096692	0.0302650535	-0.0884120573	-0.030096341800000002	-0.0118360745	-0.025741359100000003	0.0011113906	-0.002796037	0.0334439594	-0.0772533361	-0.0190516229	-0.0847163592	0.0730134769	0.0050989574	0.0218052662	0.0890457691	0.0878584426	0.08589127839999999	0.0831617371	0.0796940463	0.0755189855	0.00225178	0.0022295336	5.0705131684000015e-06	4.9708200735289596e-06	-0.0172362	-0.031328800000000004	0.00029708659044	0.0009814937094400002	0.05434830000000001	0.036623200000000015	0.0013412587782400006	0.002953737712890001	-0.000162449	-4.516399999999995e-05	2.039786895999996e-09	2.6389677601e-08	0.000387691	0.000146412	1.50304311481e-07	2.1436473744e-08	0.000205226	5.144799999999997e-05	4.211771107599999e-08	2.646896703999997e-09	0.0	0.0	0.4496493998	-0.9598357546	1.091710893	-0.9459037757	-1.090323336	-1.148175116	-0.2064326139	1.408106769	-0.5766948203	-0.0374985864	-1.051316959	0.8923243052	0.6616039212	0.2788933911	0.5211055778	0.09939952669	-2.023457406	1.587928299	-0.6596274561	0.5386014606	-2.127240995	1.298095976	0.3679684567	-0.7502104835	-0.7189455353	-0.6510749682	-0.5156302999
4113.792692826848	-0.41421815095145575	0.17157667657764294	16923290.31955557	3512.89710999025	-6.050092793694602	36.60362281231537	12340446.105377853	4520.320304603483	8.116272392818246	65.87387755442361	20433295.656210527	4402.9315778721475	2997.0506446928284	1.090619	11.871816	0.09240868	0.0658638	-0.0533615974	0.06784124030000001	-0.0749363981	-0.0202129471	-0.0442412435	0.14874592279999999	-0.0022387169	0.0706487631	-0.019467134599999998	-0.0013774489000000002	0.0478203177	0.034883243	0.0151584597	-0.0982288658	-0.09330812949999999	0.0761609464	0.0013676584	0.0452089663	-0.0663339634	0.0182107268	-0.0809164756	0.0709408332	-0.0594626345	0.11256799220000001	0.006388538000000001	0.0046342503	-0.0435644027	0.0107132952	0.0279219554	0.0423001088	0.047606644299999994	-0.032829182900000003	-0.0029219959999999996	0.0596099756	-0.11145572279999999	0.029721887599999997	0.0046281685999999995	-0.11467744519999999	0.052472814000000007	-0.0507392043	0.0399377482	-0.08502398720000001	0.10184911960000001	-0.1150152191	0.0128140999	0.0346509922	-0.0225705935	0.0636071561	-0.0342185863	-0.0053263895	0.08893296630000001	0.0874095183	0.0848897399	0.0814023527	0.07698710730000001	0.0716943307	1.7895e-05	-0.002233885	3.20231025e-10	4.990242193225002e-06	-0.0007592849999999997	0.016476915	5.765137112249996e-07	0.00027148872791722505	-0.00898323	-0.06333153000000001	0.0040108826921409005	8.069842123290001e-05	-0.000135464	2.698500000000001e-05	7.281902250000007e-10	1.8350495296000002e-08	0.000259624	-0.00012806700000000002	6.7404621376e-08	1.6401156488999998e-08	0.000152951	-5.227499999999998e-05	2.3394008401e-08	2.7326756249999983e-09	0.0	0.0	0.3402422621	-1.077806423	0.9493696931	-0.119212178	-1.532333367	-1.608474653	-0.9899477352	2.055151241	-2.213653367	0.3877752403	0.99321817	1.00502443	0.3507662661	-1.182047255	-2.022409234	0.5437078293	-1.541297728	1.47037895	0.9789791839	0.1530615161	-0.2268639426	0.1876125951	-0.06461655708	0.8942981406	0.09720698222	0.3458161971	0.6160960559
4109.823645892174	-3.9690469346742248	15.753333569646859	16890650.40033444	3511.175053574043	-1.722056416207124	2.9654783006001235	12328350.256840685	4517.786866054268	-2.5334385492151346	6.4183108826492825	20410398.167092446	4400.2855673323975	2977.4411409739173	1.192215	12.977732	0.03777945839999999	0.0221834	-0.044338599900000004	-0.0408988146	0.058255517	-0.08943299869999999	0.0095826644	-0.0727933451	-0.0816464933	-0.12668341589999998	0.063884946	-0.006501043299999999	0.0309516244	-0.0323190079	0.0420366893	0.10957576699999999	-0.0158901426	0.0176867242	-0.0012033323	-0.0143533455	-0.022587015699999997	0.0206515861	0.023921510400000002	0.007474866899999998	-0.0294896431	-0.0950347127	0.054870795	-0.0155603471	-0.0226396791	0.029428442000000006	0.11468683369999999	0.0303088294	0.0303495519	0.029958332	0.06349063769999999	-0.0652901271	0.0620444696	0.0141770277	0.0223754605	0.0020661002	-0.0133858123	-0.0407839434	0.0494315591	0.0323585168	0.0163937834	0.09481722	0.0163050536	-0.0260323404	-0.054979767699999994	0.0685270946	-0.0200658036	-0.0611874122	0.08880611990000001	0.0869053842	0.08376756839999999	0.0794373389	0.0739763355	0.0674622944	2.98984e-05	1.20034e-05	8.9391432256e-10	1.4408161156000005e-10	0.00265645	0.003415735	7.0567266025e-06	1.1667245590224998e-05	0.00921834	0.01820157	0.0003312971504649	8.49777923556e-05	-0.000185957	-5.049300000000001e-05	2.549543049000001e-09	3.4580005849000003e-08	0.000479859	0.000220235	2.3026465988099999e-07	4.8503455225e-08	0.000205226	5.227499999999998e-05	4.211771107599999e-08	2.7326756249999983e-09	0.0	0.0	0.2918050696	-0.9440404738	1.047739787	-0.1047310595	-1.340660806	-1.25752253	-0.3084029017	1.427730739	-0.08310379142	0.5540120305	-0.4856850292	0.5741732809	3.102379537	-0.6429952656	-0.2471921524	0.4360205581	-0.648560046	-0.8275690523	-0.4004975643	1.250892107	-0.7225439704	-0.2287296574	-0.9353114752	-1.382414683	-1.138326488	-2.587402674	0.5264198585
