global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_17	aroma_motion_20	aroma_motion_23	aroma_motion_26	aroma_motion_34	aroma_motion_36	aroma_motion_39	aroma_motion_41	aroma_motion_46	aroma_motion_51	aroma_motion_57
4028.358650812221	n/a	n/a	16227673.41957366	3722.1156393931856	n/a	n/a	13854144.833015345	4384.644284347986	n/a	n/a	19225105.500265464	4345.834602169562	2961.0124105093464	n/a	n/a	n/a	n/a	-0.0612865012	0.005779116999999999	-0.042785924100000004	-0.0434572775	0.058675740899999995	0.1123907849	-0.10340041359999999	0.0857246277	-0.049498455499999996	0.2776809958	-0.08709722550000001	0.030428832700000002	-0.056573313	0.049132952800000004	-0.1569137012	0.0234505414	-0.1422513488	0.016375402	-0.0020758572	0.0865853451	-0.0594023241	0.0950531008	-0.0627747754	0.0374711162	-0.1105884973	0.005034574799999999	-0.036487939	0.20552026129999998	-0.052462005	0.0517273028	-0.1285085644	0.030837724900000002	-0.0617444022	0.0119258749	-0.0395710312	-0.1896128784	0.0352951133	-0.0396046617	-0.0145672774	-0.0718473473	0.0649380157	-0.09368097119999999	0.031443213399999996	-0.0058388322	0.0234101153	-0.0283876702	-0.0853413995	-0.0326609876	0.051351292800000004	0.070908947	-0.1358704298	0.0365872378	-0.1255691317	0.0877700484	-0.0404267733	0.04805570730000002	-0.007353699999999999	0.10863639189999999	-0.06159758980000001	0.0793110321	-0.0882279691	0.0770026958	-0.045677885099999996	0.1602979549	-0.0076041774	0.0260935043	-0.11030778279999999	0.0464940567	-0.135780564	0.0385361724	-0.014469441999999999	0.054135596900000006	0.109384625	-0.0048554768	-0.10748195349999999	0.0712295731	-0.051757341	0.0477627672	-0.037327389100000004	0.1393471464	-0.0113915908	0.0197889256	0.0894409536	0.08943565710000001	0.08942682980000001	0.0894144721	0.08939858449999999	0.0893791676	0.0169596	n/a	0.00028762803215999993	n/a	-2.87639e-05	n/a	8.273619432099999e-10	n/a	-0.0802361	n/a	n/a	0.006437831743210001	0.00093511	n/a	n/a	8.744307120999998e-07	0.000116393	n/a	1.3547330449e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.763363005	-1.090700836	1.891584239	1.236804278	1.151159911	-1.379023093	1.52081775	-0.2555831618	0.500563519	1.607093908	0.8059318355	0.3416106392	0.8532397143	0.0135185824	0.3398945799	1.17285242	-1.290232905
4025.352161179179	-3.006489633042293	9.03897991359078	16203460.021509886	3749.902661840978	27.787022447792424	772.11861651412	14061769.973282052	4385.010257321591	0.3659729736045847	0.13393621740898204	19228314.956815563	4346.4866446835695	2909.963447496167	1.193602	11.602208	0.017331988799999996	0.0102251	-0.0313422993	-0.0415747442	0.0023861688	-0.0046552734	0.016316542399999998	-0.0060186319999999995	-0.0255501102	-0.0227786078	-0.08978352810000001	0.079342177	-0.0865827092	-0.0174464101	-0.005835756700000001	-0.0409681723	-0.2295758345	-0.0833255056	-0.0538997425	-0.07475477280000001	-0.0475880977	0.073678436	-0.019842363000000002	0.0029890594	0.0745164515	0.0407655812	-0.0039416767	-0.0658009757	0.0708724447	0.060642561399999996	0.0119928742	-0.0237073608	-0.2425616089	0.0329786476	0.014623875900000001	0.0073941703	0.0640375922	-0.088564434	-0.0134994751	0.018145031399999997	0.06546982330000001	0.0148531379	0.0013100965	0.0033248101	0.1061769284	0.0664652012	-0.0839314118	-0.06723674519999999	-0.08445167449999999	0.0227434658	0.0040869886999999995	-0.022127390099999998	-0.19285115449999998	0.137835494	-0.09354032820000001	0.023040545	-0.0537005396	-0.0659513607	0.0082042569	0.0813718276	0.11173226259999999	0.0200009	0.0246738613	-0.043524094699999995	0.0543024113	0.0407439352	-0.09316193939999999	0.1178274131	-0.168771475	0.0225541719	-0.0930498939	-0.041470899	0.031474222999999996	0.0071198660999999995	0.0807842209	-0.0383716053	0.0664348366	0.06368217080000001	0.0756455058	0.021104465099999997	-0.0783802646	0.0162785428	-0.12148832130000001	0.0290358729	0.08942682980000001	0.0893791676	0.08929974939999999	0.0891886034	0.0890457691	0.0888712973	0.0205851	0.0036255	0.00042374634200999993	1.314425025e-05	-4.83527e-05	-1.9588800000000005e-05	2.33798359729e-09	3.837210854400002e-10	-0.08786109999999997	-0.007624999999999966	5.814062499999948e-05	0.007719572893209996	0.000939955	4.845000000000066e-06	2.347402500000064e-11	8.83515402025e-07	-0.0	-0.000116393	0.0	1.3547330449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.619563629	-0.9413540234	2.170288818	0.6653495972	0.5536567103	-1.257788371	0.8341336168	-0.2035957989	1.281647512	0.8583683903	0.848093669	-0.4925748722	0.9675539576	-0.948976882	1.222901006	-0.2440263876	-1.381005381
4061.142340707047	35.790179527868084	1280.9369506370274	16492877.111483512	3768.723436501776	18.82077466079818	354.2215588325428	14203276.340837758	4398.904626270099	13.89436894850769	193.0534884772547	19350361.91102048	4360.974796722725	2960.5457770769194	1.36606	13.27856	0.04886583640000002	0.0289133	-0.049917507199999996	0.010259212299999999	0.0154947366	-0.05035395769999999	-0.0268525499	-0.12593234650000001	-0.0010280139	-0.1132060339	0.0039798819	-0.09028991550000001	0.0232474104	-0.0837318283	0.038267306800000005	-0.0355467011	0.013360670500000001	-0.0297686864	-0.1408236299	-0.0684231846	0.0920066634	0.055956388200000005	-0.0252115302	-0.0014537041000000001	0.0239875638	0.11012232039999999	-0.0269999018	0.047026091299999996	-0.0223136877	0.1413160774	-0.0002975303	-0.09111881109999999	-0.0645123104	-0.0570826361	0.0234686465	-0.0709950225	-0.0013116688	0.050113165300000005	0.0132459601	-0.1166239872	0.09827919060000001	0.0831520245	0.07479555980000001	0.048079434299999994	0.0152025855	-0.0585839041	-0.0587938967	0.0417449618	0.0238212637	0.10805907640000001	-0.0338052076	-0.044588215	0.027978852599999996	-0.0126033695	-0.15801210699999998	0.0042480312	-0.0825952012	0.0174573662	0.098706382	0.0049619022	0.0452368696	0.1065579581	-0.0143549895	0.08400809	-0.10140138130000001	0.0251481273	-0.11537758199999999	0.049383052000000004	-0.0125885802	0.004634324699999999	0.0049803702000000005	0.0039558045	-0.0613738349	0.0043600933	-0.056853334900000004	-0.0936254934	0.0699543641	0.0708028521	0.07981761379999999	-0.0203973583	0.0270778552	0.0018756538	0.0540534441	-0.0076989885	0.08939858449999999	0.0892662243	0.0890457691	0.0887374365	0.0883415308	0.0878584426	0.017802499999999995	-0.002782600000000003	0.00031692900624999984	7.742862760000017e-06	-5.53891e-05	-7.036399999999998e-06	3.06795239881e-09	4.951092495999999e-11	-0.112694	-0.024832900000000036	0.0006166729224100016	0.012699937635999999	0.000910437	-2.951800000000008e-05	8.713123240000047e-10	8.288955309689999e-07	-0.000207665	-0.000207665	4.3124752225e-08	4.3124752225e-08	-0.000187683	-0.000187683	3.5224908488999985e-08	3.5224908488999985e-08	0.0	0.0	0.0	0.0	0.0	0.7187108326	-0.7437982524	2.382992816	0.1773884143	0.5735886703	-1.042858746	1.611200182	-0.9599237571	1.544838131	0.6785963907	2.068765043	0.2868241679	0.947523306	-0.2851257199	-0.01794676798	0.03224604387	-2.485212206
4054.446884015921	-6.695456691125855	44.829140302741976	16438539.535306413	3757.2609179043047	-11.462518597471444	131.3893325973787	14117009.605211098	4404.5600476323325	5.6554213622339375	31.98379078441197	19400149.213198934	4365.4290892974595	3017.112169725457	1.3661299999999998	13.27924	0.03224752429999999	0.016952499999999995	-0.10266086560000001	-0.09179257310000001	-0.0726003732	0.0287915966	0.0321353904	-0.0810490484	-0.06251312349999999	-0.0513634052	-0.0491000688	0.14947817189999998	0.0886508409	-0.0144704784	0.0463780954	-0.099910661	-0.0768439014	-0.07239763169999999	-0.0493727121	-0.1471837965	-0.0892767225	0.010117344399999999	-0.013275409699999999	0.0187059604	-0.0551636474	-0.0366198794	-0.012407995	-0.0406372799	-0.0119685169	-0.0090079311	-0.0001624332	-0.0547981187	0.1163496312	-0.0510664667	0.0239158942	0.028256639700000002	0.009996965600000001	-0.056111057	0.0175334958	0.027233148500000002	0.017645249499999998	0.044952056500000004	0.18719329350000002	0.0837795989	-0.041058530600000004	-0.0134287736	-0.021512338	0.120242531	0.0880517845	0.0152667391	-0.0420035768	-0.09582979890000001	-0.0737261538	0.0704760448	-0.0234251598	-0.026368942000000003	-0.1578924881	-0.0675618275	-0.0406273502	0.06496968780000001	-0.0519752001	-0.022178514	-0.013872754199999998	-0.0253345234	-0.0025219498	-0.0053059336	-0.0097450085	0.008052093100000001	0.10584185310000001	-0.0227812912	0.0678103252	0.0046407176	-0.0045397863	0.0743824149	0.0254771223	-0.022488598399999997	0.0048704385	0.0081391439	-0.044205426	-0.027034242000000003	0.17728074489999998	0.0034717197999999997	0.011947201299999998	0.10877557550000001	0.08935622210000001	0.08909689859999999	0.08866525	0.08806211119999999	0.08728864880000001	0.08634635869999999	0.0203008	0.002498300000000002	0.0004121224806399999	6.24150289000001e-06	-5.75134e-05	-2.1243000000000027e-06	3.3077911795600004e-09	4.512650490000012e-12	-0.120749	-0.008054999999999994	6.488302499999988e-05	0.014580321001	0.000948931	3.8494000000000143e-05	1.4817880360000106e-09	9.004700427610001e-07	-0.0	0.000207665	0.0	4.3124752225e-08	0.0	0.000187683	0.0	3.5224908488999985e-08	0.0	0.0	0.0	0.0	0.0	0.82587181	-0.9881154788	2.364267573	1.279006926	1.352665605	-0.7179677061	2.101160401	-0.0149563367	0.8271394359	2.118344908	1.235563197	-1.271058843	0.7157467761	1.077067693	-0.0792439712	-0.4990849594	-1.68807982
4035.519937463729	-18.92694655219202	358.22930578953344	16285421.16566726	3758.281405971482	1.0204880671772116	1.0413958952510811	14124679.12647098	4404.997848496606	0.43780086427341297	0.19166959675854744	19404006.045259725	4365.89601507796	2999.2612030226946	1.423222	13.834197	0.030473813399999994	0.0187724	-0.0754067662	-0.0771116953	-0.1070339783	0.1184350252	0.006336265400000001	0.0123988452	-0.025440985899999997	0.0792695182	-0.0136644554	0.0180652865	0.1132595927	0.056706130300000004	-0.046781877199999995	-0.0305822753	-0.04945047599999999	0.0595616225	0.030318797999999998	-0.1170061442	-0.1085438873	0.0164727482	-0.0269903387	0.0515767079	0.007783265799999999	0.022527331	0.0356105335	-0.0207764278	-0.0387108232	0.0442736313	0.046139703	-0.048385212999999996	0.053396467999999996	-0.0117549344	-0.064471661	-0.045180419400000005	-0.06346597450000001	0.1226378226	-0.056175792999999995	-0.0621232842	-0.0359314727	0.097871656	0.0013622616	0.17851442420000002	-0.0202254152	0.069332898	0.0279640102	-0.008778287099999999	0.1132359124	-0.0663141091	0.0400548831	-0.0038144679999999997	-0.0781565321	-0.0358630241	0.0425397608	-0.0184602377	-0.0914822607	-0.0474315472	-0.0346328176	0.09059839289999999	0.0146965505	0.0404887306	0.0279638114	-0.0030033279	-0.08639691210000001	-0.0039299684999999996	-0.08535721199999999	-0.0160133956	0.0486818801	-0.0276309959	0.0051023092	0.0404739025	-0.0564726397	-0.050901632300000006	-0.0991437083	-0.039950798100000004	0.0237670719	-0.0357927719	0.0872424774	-0.027461741600000002	0.0936859216	-0.14227198060000001	0.1248095224	0.028432723599999998	0.08929974939999999	0.0888712973	0.08815873269999999	0.08716433330000001	0.08589127839999999	0.0843436376	0.0225537	0.002252900000000002	0.00050866938369	5.075558410000008e-06	0.0146411	0.0146986134	0.00021436180921	0.0002160492358826596	-0.10911300000000003	0.01163599999999998	0.00013539649599999954	0.011905646769000005	0.000986657	3.772599999999986e-05	1.4232510759999896e-09	9.73492035649e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5835368333	-1.144595067	2.016413893	1.578019543	1.177504334	-1.103964904	1.504508662	1.242572456	1.291704844	0.4353593789	1.125115926	-0.3081387016	0.9760606985	2.823572239	1.204355389	-2.011771394	0.6804331262
4019.7074021842964	-15.812535279432723	250.03627196330447	16158047.599175224	3748.1938607697857	-10.08754520169623	101.75856819626465	14048957.217912313	4394.46663450512	-10.531213991485856	110.90646813446745	19311337.001778755	4355.645789045383	2907.9660819629744	1.326082	12.889964	0.11202056	0.0627443	-0.0066511385	0.019501965700000002	-0.038045624199999996	0.0754416328	0.0438190809	0.0877005485	-0.0244241854	0.05951691200000001	0.0507484916	0.0410626467	0.010906013999999999	0.0658747379	-0.0799906846	0.1171488234	0.011537461	0.010745912199999999	0.0200734973	-0.0953989415	-0.0649008197	-0.0128920298	-0.1505048849	0.0099296597	0.0828204088	0.045024732000000005	0.056575228	0.031672687000000005	-0.0344056476	-0.012325253400000001	-0.0008205352	-0.0341148017	0.0616020446	0.0930857442	0.046236683	0.11540060220000001	0.0434121663	0.0070676961	0.0539543304	-0.060957535300000004	0.0588327597	-0.0242115052	-0.06514597230000001	0.0648238508	0.0088223362	0.0765165655	0.12108830710000001	-0.016984236	0.012441070700000001	-0.0740337846	0.0651200398	0.0995120146	0.032238002	0.0216315146	0.063525931	-0.0041940975	-0.0852712076	0.0558667817	0.0484259807	0.0927015408	0.1178147107	0.0094155796	0.0373092318	0.0152228022	-0.0696142253	-0.0614569881	-0.0151816285	-0.006129735600000001	0.0188684784	-0.0430309693	0.0207307222	-0.024412182400000003	0.1031277918	0.1224955048	-0.017526280800000002	-0.0869489379	0.0105473172	-0.0838792781	-0.0049266101	0.0504814582	-0.0077652858	-0.10933756859999999	-0.0518667149	-0.0634950355	0.0892291752	0.0885895631	0.08752693689999999	0.0860463708	0.0841549343	0.0818616591	0.00795029	-0.01460341	6.320711108410001e-05	0.0002132595836281	-0.0104338	-0.0250749	0.00010886418244	0.0006287506100100001	-0.06042	0.04869300000000002	0.0023710082490000016	0.0036505764	0.000513672	-0.000472985	2.23714810225e-07	2.63858923584e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4798248016	-1.269419722	1.845952534	0.5665482072	0.9129538855	-1.113615491	2.391044293	0.9749078062	1.101532592	-1.144054481	0.3506320657	0.5670726201	0.1865546352	1.063870989	0.3892206137	-1.427801936	0.4606176319
4018.339271952077	-1.3681302322193003	1.871780332312437	16147050.50451235	3755.273651668224	7.079790898438205	50.12343916560845	14102080.198913595	4389.272096120019	-5.194538385100714	26.98322903428473	19265709.53377783	4349.881946224916	2872.759014115893	1.115409	10.842144	0.02434946	0.0196745	0.033874842	0.042513809900000005	0.0505623296	0.0141126594	-0.0204131688	0.0647728838	0.0796414347	0.0541338748	0.034246587099999996	-0.0607941258	-0.0536868687	0.0211757774	-0.0318316632	-0.0513425862	-0.0521310879	0.1111588965	0.115056967	-0.0169560544	0.0252995392	0.0030451040000000003	-0.1711542907	0.0021237079999999998	0.0199226154	0.0687541688	-0.0658491831	0.003040308	0.0011318510000000001	0.0314699385	-0.0209422752	0.012268576000000002	0.002578414	-0.1637019212	0.0286502624	0.1122903844	0.1124046103	-0.057685155099999996	-0.0029553227	0.0339709497	0.0292041688	-0.0811515947	0.0713541001	0.0700619133	-0.0158517753	-0.009898377199999999	0.0750508068	-0.024626863500000002	-0.0528293387	-0.0262695212	0.025757278300000002	-0.0407102223	-0.090638632	-0.0487271265	0.1339709368	0.0076468515	0.007567774399999999	0.0653068265	0.1396828633	0.0794363067	0.044826542999999996	0.0678524063	-0.061720334400000014	-6.661779999999999e-05	-0.0168671828	0.0214870925	-0.0031302275	0.0215446288	0.0028295623	0.14042249199999998	0.08984262970000001	-0.036504581800000005	0.0354316242	0.0947592945	0.1040160633	-0.0449090189	0.0668696941	0.005485841	-0.0840802097	0.053982806200000004	0.05585856559999999	0.0082871197	-0.0439511995	-0.029093132	0.0891445106	0.0882518737	0.0867707607	0.0847110477	0.0820864692	0.0789145263	0.00250753	-0.0054427600000000005	6.2877067009e-06	2.9623636417600013e-05	-0.0293405	-0.018906700000000002	0.0008608649402500001	0.00035746330488999994	-0.06042	0.0	0.0	0.0036505764	0.000513672	0.0	0.0	2.63858923584e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4949329809	-1.114710404	1.948588941	-0.354766323	0.562358903	-0.8515378921	1.872902511	0.07080832182	0.3923625283	-1.286246566	0.5355254483	0.3830272109	1.466559261	-1.303387534	0.9125179202	-1.403570188	1.028378168
4032.0151793412056	13.675907389128493	187.0304429160194	16257146.406437894	3756.8692487999797	1.595597131755767	2.5459302068672303	14114066.552578924	4390.53994191115	1.2678457911306396	1.6074329500876774	19276840.981517166	4351.9424734387485	2889.020030112102	1.05533	10.258157	0.0329417	0.0208499	0.0231244804	0.08614876140000001	0.056228744000000004	-0.068548733	-0.0455682457	-0.0164514181	0.0356591408	0.0124637181	0.0328402172	-0.0032530477	-0.0488282473	-0.0320837815	0.0357702107	0.0555292665	-0.0189702088	0.0068054817	-0.030853547999999998	-0.044023775099999995	0.0477940208	-0.0899966958	-0.058360135999999986	-0.0380187692	0.0780226805	0.09369342289999999	0.0833848734	-0.0267397328	-0.0230835892	-0.0295901515	-0.033643469599999996	0.0289329752	0.1276850542	-0.024890979599999998	0.12471611619999999	0.018198855700000002	-0.0821338681	-0.0006561532000000001	-0.0715612192	0.0199381277	0.0132007309	0.0843416586	0.0857691834	0.09031745529999999	0.012702563500000002	-0.0654546399	-0.0159722118	-0.0546187007	-0.0464250081	0.044250636600000004	-0.0317858115	0.0435213932	0.0015296342999999999	0.028055143199999997	0.0365813877	0.0106889201	-0.0715389996	0.0862012293	0.08986937269999999	-0.0702898245	0.0983885258	0.0599171807	0.0877198229	-0.0204793266	-0.0701496812	0.0049078387	0.053115014800000006	-0.0187326094	0.0888675421	-0.0581598913	0.11263839519999999	0.0156930905	-0.045825283700000004	0.0225812301	0.06361589549999999	0.0275310148	0.046143939800000006	-0.0847826142	0.0978638716	0.0229810342	0.0874851383	0.046373435	0.1069925459	0.0500345776	0.0890457691	0.0878584426	0.08589127839999999	0.0831617371	0.0796940463	0.0755189855	0.00794028	0.005432749999999999	6.304804647839997e-05	2.951477256249999e-05	-0.0116395	0.017700999999999998	0.00013547796024999996	0.0003133254010000001	-0.0604181	1.8999999999991246e-06	3.609999999996674e-12	0.00365034680761	0.000513672	0.0	0.0	2.63858923584e-07	-0.000196121	-0.000196121	3.8463446640999986e-08	3.8463446640999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5643150969	-1.035713323	2.124272001	-0.6612815434	0.4737393863	-0.8627164184	1.777428548	-0.6309841912	0.6394421721	-1.501644503	1.280278033	0.3691074589	0.370175137	-0.559280751	-0.8664806334	0.04054582401	0.9344962878
4037.122682953177	5.107503611971423	26.086593146301144	16298359.557215055	3769.1068425448293	12.23759374484962	149.75870066398252	14206166.390518252	4393.463018163812	2.923076252662213	8.544374778877765	19302517.291973077	4354.630659887534	2961.231381633073	1.060191	10.305409	0.04429214	0.0253247	-0.014256746899999999	0.084551026	0.0115438449	-0.025347883199999997	-0.09504997400000001	-0.0651773531	0.08562259470000001	-0.0292634342	-0.0022597768	0.0672634792	-0.0261427744	-0.0411276638	0.0798046854	0.0567058344	-0.011108273500000002	-0.060576302199999994	-0.0105357125	0.0509732105	0.0200780019	-0.146542917	-0.1077078507	-0.0604200845	-0.0075377937	0.00043556	-0.1074735809	-0.0241213316	0.016413918899999998	-0.0505692333	-0.1107694984	0.0139396925	-0.0005659894000000001	0.0809482549	-0.035107061099999996	0.0440697061	0.0276997775	0.0063101001	0.0887741939	0.021415045299999998	0.028837320099999997	0.1793136179	-0.0362496269	0.015149324399999999	0.0705934648	-0.0038203849	-0.06667004259999999	-0.019021536999999998	-0.0230289189	0.044546511500000004	-0.0734555782	0.018171726399999998	0.027835277400000004	0.11142104039999999	0.0842902439	0.036965557	-0.0174458559	0.1300126912	0.038552776600000005	-0.06534605639999999	-0.006577451999999999	-0.0185428462	-0.10819050599999999	-0.0213406195	0.053172937999999996	0.0187049148	0.0436828224	0.031375457	-0.0018344982	-0.0292740121	-0.10037794259999999	-0.0675377926	0.0555439587	0.1009187954	-0.0373482817	0.0215891904	0.0171233704	-0.12485080720000001	0.1164721922	-0.0630203229	-0.0629699069	-0.0192701138	-0.0031620971	0.040079367000000005	0.08893296630000001	0.0874095183	0.0848897399	0.0814023527	0.07698710730000001	0.0716943307	0.00795137	1.1090000000000058e-05	6.322428487689999e-05	1.2298810000000131e-10	-0.0211074	-0.009467900000000005	0.0004455223347600001	8.964113041000006e-05	-0.0418859	0.0185322	0.00034344243683999995	0.0017544286188100006	0.000262623	-0.000251049	6.3025600401e-08	6.8970840129e-08	-0.000121551	7.456999999999997e-05	1.4774645601e-08	5.5606848999999965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6584303378	-1.161947149	1.655228353	-0.1475330593	0.9852070374	-0.8260386138	2.643285711	-0.3350410674	0.8254043441	-0.1541764366	0.7721192448	1.067974878	1.068992064	-0.9010614428	0.5390033132	0.3563579662	0.4759959026
4028.6866204706453	-8.436062482531725	71.16715020917933	16230315.88595919	3766.350285304261	-2.7565572405683265	7.598607820529669	14185394.471611487	4394.162618781819	0.6996006180070253	0.4894410247158118	19308665.120299496	4355.798394740151	2919.9167638580766	1.005755	9.776276	0.04023592	0.0251705	-0.0095825957	0.0654806361	-0.0031170558000000004	-0.014968516299999996	-0.14093528789999998	-0.008307323	-0.0011737086	-0.0309342544	-0.029777417900000002	-0.0962935817	-0.0249678443	-0.0271755774	0.048886575700000004	-0.0812796066	-0.0169131641	0.0391410238	-0.0619311816	0.1613254113	-0.017900763400000002	0.007532715600000002	0.0440903245	-0.046561186500000004	-0.0636569452	-0.0138621859	-0.0797577383	0.0201391244	-0.02852193	-0.0026175484	-0.0312213348	-0.013526363799999998	-0.1321478325	0.0393520069	-0.07993495490000001	-0.011837651999999999	0.0354567447	0.08802215	-0.10240242349999999	0.0026339491999999996	0.0712753358	0.0027779896999999996	0.035703613700000005	0.030430190699999998	-0.10913563220000001	0.0338538003	-0.0263683637	-0.0096657979	-0.021958115299999997	0.043191958600000004	-0.047506553099999994	-0.0716707962	-0.0197752709	-0.029984769100000006	-0.05348108730000002	0.1345015301	0.1115173584	0.0047711139	-0.04271957269999999	-0.041930013599999996	-0.0565933298	0.0150912283	-0.0858317881	0.0381091224	0.0181234205	-0.0009230979	-0.0121285841	0.021615904900000003	-0.0736234303	-0.013910535900000002	-0.1191529869	-0.0221584217	-0.0018107572	-0.1128989964	0.0030695936	-0.08852561789999999	0.1074680794	0.05568073690000002	-0.0237978267	-0.047174159400000006	0.0579902976	-0.0398648462	-0.0542805645	0.0026379015999999996	0.08880611990000001	0.0869053842	0.08376756839999999	0.0794373389	0.0739763355	0.0674622944	0.00795029	-1.0799999999987905e-06	6.320711108410001e-05	1.166399999997387e-12	0.00217469	0.02328209	4.7292765961e-06	0.0005420557147681001	-0.0448447	-0.0029587999999999906	8.754497439999944e-06	0.0020110471180899998	0.000420951	0.000158328	2.5067755584e-08	1.7719974440099995e-07	-0.0	0.000121551	0.0	1.4774645601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5763467329	-1.178231909	1.871024335	0.04757297731	0.7844113545	-0.3418513553	1.582933916	-0.06947119778	1.173793368	0.3083369705	0.5520609752	-0.1474717314	0.621738744	-0.2506369808	-0.06004043292	-0.04676973928	0.1014408964
