global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_21	aroma_motion_23	aroma_motion_25	aroma_motion_32	aroma_motion_33	aroma_motion_35	aroma_motion_45	aroma_motion_47	aroma_motion_54	aroma_motion_55	aroma_motion_56	aroma_motion_57
4135.627085390722	10.26124046480163	105.29305587648237	17103411.389417358	3898.7012583846163	-11.667603976969529	136.13298256339522	15199871.502129793	4614.3965088919595	-0.6460608284714908	0.4173945940852691	21292655.141274303	4524.480842103576	2823.4378438318104	1.351607	12.970315	0.03355243	0.023834	0.0344952306	0.059993451399999995	0.0697497943	-0.0560258689	0.0092942418	0.032186520499999996	0.0872207465	-0.0303297264	-0.0335681206	-0.0053861548	0.13524224140000002	-0.0236518616	0.027060850499999997	0.07054527669999999	-0.0208146019	0.0092546543	-0.0671900758	-0.0688345163	0.0104429862	-0.015251478899999999	0.0083958366	-0.0365490641	-0.051303544699999995	-0.0272681268	-0.043893517	-0.0307744558	-0.0646594356	0.008128259799999999	-0.0228005063	0.0440861746	-0.0443592198	-0.0482189887	0.007308423100000002	0.0024974348	0.0424680361	0.0560522433	-0.0536365817	0.026964414300000003	-0.07466727620000001	0.014295704	-0.005744738199999999	0.0408760394	0.0741241321	0.0014229791	-0.0017474783	-0.0219875977	0.0080857616	0.0956509624	0.0345757967	-0.0118234958	-0.0041318785	-0.0041575192	-0.037367172000000004	0.0018183929000000001	-0.0407421285	0.0145862138	-0.010442899399999999	-0.038996569700000004	-0.0357297684	0.07748290440000001	0.029230411499999998	0.0006061461	0.0791774955	0.050738077300000003	0.010652373799999998	-0.0318784476	-0.0670919737	-0.0869053842	0.0244436	0.0	0.0005974895809599999	0.0	0.022372	-0.0183854	0.0005005063839999999	0.00033802293316	0.0180208	0.01516703	0.0002300387990209	0.00032474923264	-0.000965863	0.0	0.0	9.32891334769e-07	-0.0	0.0	0.0	0.0	-0.000253775	0.0	6.440175062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.627444975	0.410759787	-1.21992174	-1.027781347	1.421345521	1.704305151	-0.9251262343	0.650560323	-0.784884757	1.048455432	-1.054142436	0.9076104147	0.6776673928	-0.2382527863	1.293327944	-0.506709114	0.09292989103	0.2424231313	-1.322924769
4134.5360984846775	-1.0909869060442359	1.1902524291599748	17094388.749672893	3890.7393763635278	-7.961882021088513	63.39156531773251	15137852.894785652	4620.198155368473	5.801646476513269	33.65910183843884	21346230.99487024	4530.7295644441165	2843.2944650772856	1.104891	10.602769	0.016452009999999996	0.0143096	0.015531945600000001	-0.0439863771	-0.0459937757	-0.036403223	-0.0165042667	-0.0350707459	-0.0071304459	-0.013543651499999998	0.08541605460000001	0.0147225664	0.0353864688	0.1103803475	-0.0193234215	-0.039733463999999996	0.0607913478	-0.043164277800000005	-0.0282080021	-0.0146188142	-0.0623624128	-0.08396265800000001	0.0505139118	0.07214667030000001	0.006937741999999999	0.0236577114	-0.032609579	0.0338822413	0.0394231716	0.04618127019999999	0.0106936321	-0.0212748634	-0.1237068287	0.0503186921	-0.1567944332	-0.058785270199999996	-0.0042892865	-0.0029055982	-0.0080110631	-0.019246458600000002	0.0330051845	-0.0615463333	0.0541382235	0.0130358591	0.0158407527	0.028520379300000002	0.08942159599999999	-0.0637183214	0.0631399612	-0.0453878037	-0.0366150163	0.043322789900000006	0.0019684060000000002	0.020447685400000002	-0.0132639611	0.10556562300000001	0.0776517691	0.10719032560000001	-0.086361207	0.0159890211	0.0317259171	0.07913132120000001	-0.0211547062	-0.0484364632	0.0786484417	0.0488709961	0.0072976862	-0.036037047200000005	-0.07067361280000001	-0.0882518737	0.0244435	-9.999999999940613e-08	0.00059748469225	9.999999999881224e-15	0.0223713	-6.999999999993123e-07	0.00050047506369	4.899999999990372e-13	0.018023	2.199999999997343e-06	4.839999999988308e-12	0.0003248285289999999	-0.0012379	-0.00027203700000000004	7.400412936900003e-08	1.5323964100000005e-06	5.69432e-05	5.69432e-05	3.2425280262399993e-09	3.2425280262399993e-09	-0.000253775	0.0	6.440175062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7199128556	0.407309205	-0.8099347123	-0.6793857427	1.127831461	-0.4689152723	-1.26556606	0.8446755063	0.2645699703	-0.0243308279	-1.426288035	0.3277721658	-0.9619040441	-0.7862877259	-1.238271812	-0.09866589479	-0.2529303579	0.2529523076	-0.527924944
4139.982623383835	5.446524899157339	29.66463347714086	17139456.121920098	3915.6385442227343	24.8991678592065	619.968560080942	15332225.209002733	4619.662891189519	-0.535264178954094	0.28650774127140033	21341285.228233498	4529.198924857238	2842.628410123087	1.073173	10.298399	0.033732460000000006	0.0193822	0.0194812007	0.019215873	0.0608402944	0.0110123922	-0.0861649266	-0.0569936408	0.0425506911	0.0865391884	-0.053532050899999996	0.0808456789	-0.0168833137	-0.0142952538	-0.0099907665	-0.0372259854	0.060503065	-0.0054677841	0.0151808964	-0.061049172699999994	-0.0698724806	0.0311660937	-0.0950723908	0.10134294960000001	-0.0130620912	0.0490639249	-0.0455230088	0.0471038939	0.0025977412	-0.0237785511	0.10507476140000001	0.020779361	-0.0310495262	-0.084226928	-0.0212705381	0.1419343613	0.0046872170000000005	0.0543628836	0.0316236162	-0.0090143048	0.027665804300000003	-0.06321585440000001	0.0003071184	-0.006126800999999999	0.029066837400000007	0.1071285317	-0.0336697946	0.0629166145	0.079553819	0.0161957148	-0.0191357168	0.0528402436	-0.0058297583	0.0646004977	0.0512201404	-0.0568953144	0.0522921756	-0.0379159004	-0.0373394851	0.0858212612	0.10499259820000001	0.134805525	0.044135426500000005	0.022816607200000002	0.0781069684	0.0469730469	0.0039326281	-0.040104614	-0.0739763355	-0.08909689859999999	0.0244414	-2.099999999997937e-06	0.0005973820339600001	4.409999999991335e-12	0.0223882	1.6900000000000248e-05	0.00050123149924	2.856100000000084e-10	0.004478	-0.013544999999999998	0.00018346702499999994	2.0052484e-05	-0.0013153	-7.739999999999982e-05	5.990759999999972e-09	1.7300140899999996e-06	1.13364e-22	-5.69432e-05	1.2851396495999995e-44	3.2425280262399993e-09	-0.000522801	-0.0002690260000000001	2.7332088560100005e-07	7.237498867600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7124952328	0.5185839161	-0.7584473183	-0.3144489056	1.164997238	1.511389051	-1.403814109	0.1407742429	0.6797358719	0.270481979	0.619647935	0.2357025311	-0.2526960755	0.0337529174	1.006068285	-0.3206836552	0.2051581858	-0.2547556529	-1.279964025
4142.538890868485	2.556267484650561	6.534503453081709	17160628.4623579	3913.995649598159	-1.6428946245750922	2.6991027474577334	15319361.945073316	4621.6455947030545	1.9827035135358528	3.9311132225874164	21359608.00303815	4530.880961235754	2876.805050510611	1.116028	10.709646	0.029622620000000006	0.0173775	-0.0043553348	-0.0201620322	-0.0571059862	-0.052046484299999994	-0.08015536990000001	0.0733081956	-0.0203936272	-0.006857349	-0.0645722215	-0.1182881105	-0.0067277474	0.0853595047	-0.0329597872	0.0877714031	0.0093084806	0.043335842	0.0017993312	-0.006615668000000001	-0.0928633327	0.055906434000000005	-0.0891547668	0.053594722000000004	0.15306635470000002	0.0271374611	-0.0787684121	-0.0177965848	0.0818393247	-0.0244261709	-0.1042914276	0.0166362558	0.0740273135	0.0304270171	-0.0275147234	0.0392505728	0.0476937712	0.0167044152	0.06676370849999999	-0.0336442432	-0.08589936320000001	-0.0185300994	-0.0495385738	0.009141043199999999	-0.048844518200000006	0.0938111367	-0.007337243399999999	0.0906928187	0.022876369100000002	-0.026901987999999998	0.1425432308	0.1453395634	-0.0047218278999999995	-0.0727547175	0.0247485346	0.0197167688	-0.0441094366	0.0411098357	0.1421444246	-0.008912559300000001	0.0368300463	0.0903749284	-0.049998491299999996	-0.1533213325	0.0775531612	0.045045428600000006	0.0005619815	-0.044070873200000006	-0.07698710730000001	-0.08943565710000001	0.0244436	2.199999999997343e-06	0.0005974895809599999	4.839999999988308e-12	0.0223813	-6.9000000000006565e-06	0.0005009225896900001	4.7610000000009045e-11	-0.00344372	-0.00792172	6.27536477584e-05	1.18592074384e-05	-0.00148011	-0.00016481000000000004	2.716233610000001e-08	2.1907256121e-06	-5.502859999999999e-23	-1.6839259999999996e-22	3.028146817959999e-45	2.835606773476e-44	-0.000253775	0.0002690260000000001	6.440175062499999e-08	7.237498867600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6498822475	0.3602301434	-1.11286603	-0.7374540568	0.9640372883	0.329472908	-0.1945641861	0.05022134408	0.9170612418	-0.7925693152	-0.6609081001	0.7248121402	-1.298821516	-0.9646446156	-0.7711651659	0.6884370876	-1.120572019	1.291528791	0.2516684246
4147.619564271164	5.080673402678258	25.813242224682263	17202748.049924918	3919.475824044134	5.480174445974627	30.032311958313304	15362290.73526644	4624.265505431515	2.619910728460127	6.8639322251004735	21383831.46472378	4534.0071247487795	2876.2435639109967	1.033288	9.915654000000002	0.04931022	0.0360691	-0.031626162299999996	0.0356878321	0.04335212	0.0015857723000000002	-0.10215497470000001	0.027859308500000003	-0.0208050405	0.054986033600000005	-0.0476739921	0.0488770838	0.1857965243	0.0452513795	-0.054231254900000005	0.0261438887	0.0390205343	0.016447981299999997	-0.007079954	-0.0753079173	0.056500136299999996	-0.0056535887	0.08866983810000001	-0.040514887799999996	-0.0097332772	-0.1256593754	0.0046902599	0.11424464570000001	0.0187368511	0.0050549377000000005	-0.0009561955	-0.018692837099999998	0.032818071000000004	0.0328162213	-0.10956609210000001	0.0549876549	-0.0589018505	-0.0204957155	0.040801512000000005	-0.05288608349999999	-0.027032574900000002	-0.0450857747	-0.007064048199999998	-0.0016256360999999998	0.0700972143	-0.0175464994	0.0023190773000000002	-0.09470588460000001	-0.0594032438	-0.045332745599999995	0.0401098832	-0.10452884470000001	0.061191339299999994	0.0634255322	0.041009419500000005	0.0270274323	-0.0030481445	0.0575898075	-0.0007268445	0.0784263927	0.0007872546	0.060531549800000015	-0.0656482261	-0.05406681519999999	0.07698710730000001	0.043089358499999994	-0.0028094637	-0.047925805499999995	-0.0796940463	-0.0892662243	0.0322545	0.007810899999999998	0.00104035277025	6.101015880999999e-05	0.0223795	-1.7999999999997185e-06	0.00050084202025	3.2399999999989865e-12	0.0324653	0.03590902	0.0012894577173604	0.00105399570409	-0.00136834	0.00011176999999999995	1.2492532899999993e-08	1.8723543556e-06	-0.0	5.502859999999999e-23	0.0	3.028146817959999e-45	-0.000253775	0.0	6.440175062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.547136	0.6027459346	-0.9065196826	-0.8769877815	1.01451834	1.119670593	-0.8707514216	1.241469938	1.014162347	-0.05878509941	-1.045854826	0.5354379706	0.4747961504	0.4306111017	0.9822199012	0.8635361363	0.9518494574	-0.9621415925	-0.2061958486
4133.4534821556845	-14.166082115479185	200.6778825024992	17085437.689144954	3912.0759572245342	-7.399866819599537	54.75802894781018	15304338.295094255	4623.351812513565	-0.9136929179494472	0.8348347483109754	21375381.98227247	4532.920762651646	2869.423239119149	1.254627	12.039674	0.05987294999999999	0.0304255	-0.0208144233	-0.027465406499999998	-0.12185326560000001	-0.003568117	-0.0728450437	-0.050490159800000003	-0.1498931197	-0.0191786831	0.025387262400000003	-0.0037761781	-0.0628618041	0.0061177483	-0.060904529299999996	-0.0469104487	0.035100873399999996	0.0452665728	-0.0331032842	0.0939248882	-0.0339329376	-0.0180529177	-0.032938967799999996	-0.0334618298	-0.0015771367	0.0075929875	0.0504148515	-0.0213976323	0.08170852070000001	-0.005062945	0.0532381565	-0.1892671173	0.0933664152	0.10425741470000001	-0.0335319484	-0.0161652003	-0.0238715593	-0.04222591269999999	-0.0130091604	-0.061735249400000004	0.0496914605	-0.015333837900000001	-0.0449524595	0.0547866967	-0.0710530645	-0.0078865652	0.0416470882	0.0364470555	-0.0260809299	-0.032047121	-0.0704641963	-0.0328270487	0.0094019747	-0.0301645458	0.0161202125	-0.024785062599999998	0.17407910129999998	-0.0024618211	0.08915749529999999	0.0070642807	0.0183800113	-0.07457562150000001	-0.0970220489	-0.0302573098	0.0764088964	0.0411060724	-0.0061769165	-0.0516596731	-0.0820864692	-0.0885895631	0.0244507	-0.0078038	0.0005978367304899999	6.089929444e-05	0.043284300000000005	0.020904800000000005	0.0018735306264900005	0.0004370106630400002	0.0468602	0.014394899999999997	0.00020721314600999984	0.00219587834404	-0.00157588	-0.00020754	4.307285159999999e-08	2.4833977744e-06	-0.0	0.0	0.0	0.0	-0.000125926	0.00012784899999999995	1.5857357476e-08	1.6345366800999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7248464691	0.4402706021	-0.555831104	-0.4520627609	0.5504819761	-0.5455024964	-1.039298651	0.3885452154	0.7647290466	-0.5965369244	0.5926435888	1.407708862	-1.93404325	1.1076828	-0.7483106514	-1.077100836	-0.08266731578	0.4273966052	0.9176131102
4125.319214432907	-8.134267722777622	66.16631138582184	17018258.620969336	3909.5689905392433	-2.5069666852909904	6.284881961158897	15284729.691786038	4618.560489822846	-4.791322690719426	22.95677312660284	21331100.998152643	4528.134641458886	2827.087669102525	1.291449	12.393021	0.025283799999999995	0.0184644	0.0339464354	-0.059360878	0.06399024889999999	-0.0435228588	-0.0632106685	0.071138212	0.016059183600000002	0.0097470163	-0.0622459596	-0.0776172796	0.05442414860000002	-0.1190054693	-0.0140952126	0.0851644597	0.014696353200000001	0.0563298014	0.0193484022	-0.0678927971	-0.0007836431	0.0329686365	0.0651187546	0.0855844841	0.0192262476	-0.001103008	-0.0096384574	0.1118260424	-0.010561537900000001	0.046307441399999996	-0.046961924	-0.1376597651	-0.024921953700000003	0.0234091027	0.0340451073	-0.0202612809	0.0710042899	0.0177656275	0.0039797174	-0.0138238671	-0.0887851466	-0.024111065499999997	-0.0538799848	-0.0489935783	0.0275855472	0.0655586038	-0.0437096667	-0.10614476099999999	0.030777657799999997	-0.0378212456	0.0349675593	-5.73994e-05	0.0333388616	0.09127871060000001	-0.09080363710000001	-0.0210082821	0.029710840699999998	0.013920766000000001	0.09438310359999999	-0.129325586	0.044941835	0.0010497825	0.0090926229	-0.0690190345	0.0758186195	0.0390968227	-0.009535591500000001	-0.0552630438	-0.0841549343	-0.0874095183	0.024446	-4.699999999996374e-06	0.0005976069160000001	2.2089999999965913e-11	0.0432976	1.3299999999993872e-05	0.00187468216576	1.76889999999837e-10	0.0313191	-0.015541100000000004	0.0002415257892100001	0.0009808860248099998	-0.00144355	0.00013232999999999995	1.7511228899999986e-08	2.0838366025e-06	-4.0785600000000006e-23	-4.0785600000000006e-23	1.6634651673600007e-45	1.6634651673600007e-45	-0.00018809	-6.2164e-05	3.53778481e-08	3.864362895999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6372204746	0.3599403546	-1.038157612	-0.4769671643	1.392665713	1.540993635	-0.3431017035	0.05871361012	-0.4315681126	-0.5178105226	-0.00442379146	-0.1667877009	0.7162719921	-1.291164656	-0.8570041714	-1.599919123	0.5272900645	-0.791349719	0.1276104614
4117.578552592736	-7.740661840171014	59.91784572387972	16954453.13677169	3881.662936105779	-27.90605443346385	778.7478740434474	15067307.14953734	4608.539717051073	-10.020772771772501	100.41588694349709	21238638.323637187	4518.194495857973	2828.609755679965	1.3991920000000002	13.426949	0.091310925	0.0506074	0.0709325775	0.08751719289999997	-0.0523248511	-0.0510350054	0.0411643301	-0.0332366245	0.0028517214000000003	-0.1552421177	0.017839542	0.0055735287	-0.0060323874	0.0823635691	0.0704307965	-0.0247113934	-0.0572454542	0.058938074699999995	-0.1378975875	-0.0193105186	0.0346586294	-0.0970597028	0.0081315437	-0.054772215	-0.0364113632	-0.0035243398	-0.0411566163	-0.0701987109	-0.0025555908	-0.0439383433	0.0272937628	-0.0762365034	-0.0597134279	-0.0427743559	0.039240337400000005	-0.0620556562	-0.0015683247	0.0729739421	0.040900237400000004	0.0724135107	0.047552565	0.0713293364	-0.0540891851	0.1321992903	0.0574725004	-0.0656124151	0.0584690916	-0.0396471087	0.0139180539	0.0921559874	-0.0021691088	0.010601441999999999	0.0046712092	-0.0324342444	-0.00044572599999999997	-0.043425048499999994	0.058739998700000004	-0.0288109321	-0.06232020360000001	-0.0760476838	-0.0514678494	-0.0078894642	-0.039653787200000006	-0.026964996499999998	0.0752163701	0.0370628787	-0.012880716	-0.05872681530000001	-0.08589127839999999	-0.0857327951	0.0309583	0.006512299999999995	0.00095841633889	4.241005128999994e-05	0.0144355	-0.028862099999999998	0.00020838366025	0.0008330208164100001	0.0650162	0.0336971	0.00113549454841	0.00422710626244	-0.00177935	-0.00033580000000000003	1.1276164000000002e-07	3.1660864225000007e-06	-0.0	4.0785600000000006e-23	0.0	1.6634651673600007e-45	-7.910149999999998e-05	0.00010898850000000003	6.257047302249997e-09	1.1878493132250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6761942903	0.3360549939	-1.004166939	-1.027539292	0.6884868772	0.7990486236	-1.28058561	1.211797664	-0.9916306494	1.231298088	-1.080280201	0.647941307	0.08457341148	1.274900379	-1.159177217	1.216678745	-0.3564034428	2.281096158	2.158276742
4118.6461982162655	1.0676456235296428	1.1398671774419995	16963246.506081298	3894.896604913865	13.233668808085438	175.12999012209355	15170219.56296955	4605.785484357099	-2.7542326939737904	7.5857977325541235	21213259.92791456	4514.786941581918	2807.351528787331	1.417518	13.602802	0.050411695	0.0273586	0.0741114746	-0.1089511747	0.0039293255	-0.005840003199999999	0.0725877551	-0.0359010633	0.0353960491	0.0434065597	0.1036646623	-0.06954231849999999	-0.1192998157	-0.061936083600000004	0.0793613863	-0.022096734500000003	0.053767441	0.0146293028	-0.0444683008	0.0938620299	-0.0788516596	-0.0265428995	0.0444639605	0.08380497719999999	-0.1193553335	0.1193986219	-0.013766935800000001	-0.0164065599	0.012879428500000002	0.0028825492	0.0163523876	0.0841939906	-0.021042666499999998	0.024480110099999997	0.0430953342	-0.0999671173	-0.0258806111	-0.0607159297	0.0419414053	0.08068847700000001	0.025042258900000003	-0.0309175593	-0.0225521658	0.0408863579	-0.13017648310000002	0.0566550012	0.0198517005	-0.0539235078	0.1021235476	0.0547191054	-0.1382932087	0.0654747106	0.0089807669	0.0104141376	0.0813079599	0.0736659396	-0.0299157659	0.0148481971	-0.0652470565	0.0048797886	-0.074359628	-0.1079879893	0.0095099815	-0.0255451571	0.074602243	0.0350055249	-0.0162075362	-0.062042237800000004	-0.08728864880000001	-0.0835689211	0.035236199999999995	0.004277899999999998	0.0012415897904399995	1.8300428409999978e-05	0.0298839	0.015448400000000003	0.0008930474792100002	0.0002386530625600001	0.046868900000000005	-0.01814729999999999	0.0003293244972899997	0.0021966937872100003	-0.00162103	0.00015832	2.50652224e-08	2.6277382609e-06	-8.319639999999996e-25	-8.319639999999996e-25	6.921640972959991e-49	6.921640972959991e-49	1.33404e-05	9.24419e-05	1.7796627216e-10	8.54550487561e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8366485942	0.199055939	-0.8439454989	-0.5184953136	0.5995992402	0.09064132488	-1.163381259	-0.1873694232	-1.098022217	-0.1389704761	0.6477024813	-1.591765144	-0.9436839347	-1.656664613	-1.082161481	0.2655264427	-1.380808836	-1.751122104	0.1422497889
4130.206915442179	11.560717225913322	133.65018277752898	17058609.164366398	3891.7623703257877	-3.1342345880771063	9.823426453098866	15145814.347083796	4608.071740335069	2.2862559779696308	5.226966396801875	21234325.16407467	4518.458088486269	2838.397288719746	1.332336	12.785382	0.02235763	0.013323	0.0318573189	0.057363284800000004	0.0680940678	-0.0742196087	0.0477876893	0.07355605379999999	0.11993585289999999	-0.0618884274	-0.0686944174	-0.04707342269999999	0.046345610599999996	-0.0619536408	0.0866669456	0.0824568393	0.036902294	0.0326432696	-0.1102475668	-0.0023164951	-0.0028517971	-0.051039513499999994	-0.0689513804	0.0089630886	0.014888608700000003	0.0003531864	0.025983201299999998	0.0606770109	-0.1000978047	-0.0374251731	-0.0257118005	-0.0095532423	-0.0369998312	0.017699618	0.034316448900000004	-0.09220583	0.10830875599999999	0.0030282203000000004	0.0852912966	0.08652796089999999	-0.0797718104	-0.0315792311	-0.025686130699999997	0.11062721539999999	0.0560551582	-0.0176136736	0.0103207986	0.042663582199999994	0.0640614942	-0.0045967256	-0.0158648068	-0.024081941699999998	0.0198533228	0.0510669935	-0.028729443700000006	-0.0616607336	-0.0653309237	0.0653931091	0.024168996600000003	-0.10542998599999999	-0.0040860814	-0.0552242326	0.0537281914	0.0063897192	0.0739763355	0.032926061	-0.0195113247	-0.0652009362	-0.0883415308	-0.0809301919	0.0340499	-0.0011862999999999945	0.00115939569001	1.4073076899999865e-06	0.0304674	0.0005835000000000008	0.00092826246276	3.404722500000008e-07	0.0468563	-1.26000000000015e-05	1.5876000000003774e-10	0.0021955128496900004	-0.00156794	5.309e-05	2.8185480999999998e-09	2.4584358436e-06	-0.000209986	-0.000209986	4.409412019599999e-08	4.409412019599999e-08	0.000161769	0.0001484286	2.6169209361e-08	2.2031049297960002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6380173781	0.09718741076	-0.9912020599	-0.7905348141	1.361803679	1.896492625	-0.3217228361	0.411574147	-1.458040771	1.159606512	-0.6439681008	1.189924007	0.8688921536	-0.3346191515	1.503014817	0.529657208	-0.6065981031	0.2962587838	-1.113797023
4130.15667896185	-0.05023648032874917	0.002523703955820802	17058194.19277318	3884.3930249309888	-7.369345394798984	54.30725154784499	15088509.172132514	4613.937385789501	5.865645454431615	34.405796597094266	21288418.19998605	4524.616918981775	2842.7514890249113	1.096344	10.520754	0.0856914	0.0454605	0.0140684079	-0.022963228199999998	-0.045642742400000005	-0.0507850311	0.0573936175	0.0091695987	0.046095644299999995	-0.052072922	0.09703601220000001	-0.0126974619	0.0077323281000000015	0.095115134	0.026080751699999998	0.0150777799	0.0358847303	-0.0150694629	-0.0164768641	0.0350257597	-0.11481510380000001	-0.1368376823	0.0408952329	-0.0450778628	0.032646533900000003	-0.0061699968999999995	-0.0306737959	0.038785232200000005	-0.11508235060000001	0.0620304801	0.1094868749	-0.053535732	0.0394284319	-0.0298434404	-0.17370265350000005	-0.0097516184	0.0292573194	0.067660478	-0.0047412264	0.024673784100000002	-0.0199521968	-0.0365178959	0.024259764500000003	0.023762824	-0.0272363368	-0.0084553522	0.1910795942	-0.028104370400000002	-0.015940158500000003	0.024096835299999998	-0.006863112199999999	0.0022108481	-0.0974270631	0.0854976575	-0.060303172099999997	-0.024243105299999998	0.1006281542	0.13197905699999998	-0.0223823733	0.0587331908	-0.0470088204	0.14599347769999999	0.027764611	-0.0476020368	0.0733387462	0.0308258002	-0.0227873865	-0.0681949313	-0.0890457691	-0.07783160110000001	0.0244466	-0.009603300000000002	0.00059763625156	9.222337089000004e-05	0.0181565	-0.012310900000000005	0.00032965849225	0.00015155825881000008	0.0700008	0.0231445	0.0005356678802499999	0.00490011200064	-0.00216171	-0.0005937699999999998	3.525628128999997e-07	4.672990124099998e-06	-5.29396e-23	0.000209986	2.80260124816e-45	4.409412019599999e-08	0.000170667	8.897999999999995e-06	2.9127224888999997e-08	7.917440399999993e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6082599154	0.4262243756	-0.8891105457	-0.936362855	0.7197716072	-0.3440557922	-1.200228753	1.036583072	-1.165595014	-0.01129705698	-0.9362442472	0.7181143489	-0.4369458759	-0.4041627549	-0.7430866705	0.006586875695	-0.7311920553	0.5339887463	-0.6192387456
4136.064828818432	5.908149856581986	34.90623472782974	17107032.268188845	3911.649709740259	27.25668480927016	742.9268667918983	15301003.451711053	4622.261047324695	8.323661535194333	69.28334135247368	21365297.189615186	4532.1901379562905	2845.263727506472	1.074914	10.315106	0.03825699999999999	0.0243964	0.0091945493	-0.025018006000000002	0.0732142309	-0.0033163171999999997	-0.029723594	-0.0340044371	0.0312216479	0.1008758625	-0.011983613600000002	0.1413046562	-0.028124106200000002	0.015414817800000001	-0.0308409019	-0.0448176764	0.1423567063	0.1008510325	0.0187520068	-0.029904408700000006	0.0014469999	-0.0886699947	0.0900194127	0.0472499528	0.0164944278	0.22548564670000001	-0.049867740099999995	0.0688866321	0.0347367326	0.09173714179999999	-0.0253568671	-0.0178558702	0.06767242820000001	0.0064492972	-0.0652474054	-0.0038394689000000003	-0.0659974841	-0.0457256465	0.0237240177	-0.029937807	0.046202504500000005	-0.14111543669999999	-0.0870130168	-0.0121138227	0.030120903100000002	-0.0114410717	0.0359886681	-0.1113024282	0.0385487454	-0.0396320396	-0.10622123119999999	0.1947877641	-0.0032668210999999996	0.1071999292	-0.0380629344	0.0800679317	0.018666513500000002	-0.0467890037	0.0820647276	0.0515883952	-0.0055472620999999995	0.0341672492	-0.0376557645	-0.0029979226000000003	0.0726895759	0.028706069100000002	-0.0260310661	-0.0710166602	-0.08939858449999999	-0.0742907557	0.0370878	0.012641200000000005	0.0013755049088400005	0.00015979993744000013	0.0116613	-0.0064952	0.00013598591768999998	4.218762304e-05	0.0699982	-2.6000000000053762e-06	6.760000000027954e-12	0.004899748003239999	-0.00177935	0.00038235999999999983	1.4619916959999984e-07	3.1660864225000007e-06	-0.0	5.29396e-23	0.0	2.80260124816e-45	0.000170667	0.0	2.9127224888999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6765860144	0.4366093234	-0.2510430213	-0.3019992685	0.8046266137	1.497336014	-1.105912047	0.5773846311	-0.6151347848	-0.5436800259	0.4810910506	-0.5840403382	0.02777562764	-0.3276275457	-0.1930909698	-0.5549138912	0.7403873026	0.1467815007	-0.3611307397
